,index,chembl_id,pubchem_cid,smiles,parent_smiles,chembl_tox,withdrawn,standardized_smiles,scaffolds
621,3408,CHEMBL1643,37542,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,toxic_carcinogenic+toxic_hema+toxic_respiratory+toxic_teratogen,0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CCC1CC(C2CCC(C(C)C)C2)C(C)C1C
1405,7259,CHEMBL506,4908,COc1cc(NC(C)CCCN)c2ncccc2c1,COc1cc(NC(C)CCCN)c2ncccc2c1,Safe,0,COc1cc(NC(C)CCCN)c2ncccc2c1,CCCCC(C)CC1CC(CC)CC2CCCCC21
1539,7796,CHEMBL524,6082,COc1ccc(OC)c(C(O)C(C)N)c1,COc1ccc(OC)c(C(O)C(C)N)c1,Safe,0,COc1ccc(OC)c(C(O)C(C)N)c1,CCC1CCC(CC)C(C(C)C(C)C)C1
2032,10034,CHEMBL20883,5386,O=c1[nH]c(=O)n(C2CCCO2)cc1F,O=c1[nH]c(=O)n(C2CCCO2)cc1F,Safe,0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CC1CC(C)C(C2CCCC2)CC1C
1818,9092,CHEMBL914,3348,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Safe,0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(CCCC1CCC(C(C)(C2CCCCC2)C2CCCCC2)CC1)C1CCC(C(C)(C)C(C)C)CC1
591,3311,CHEMBL512351,10275777,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,toxic_vascular,0,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,CCC1CCC(CC(C)C2CCC(C(C)C(C)C)CC2)C(C(C)CC2CCC(C)CC2)C1
1926,9538,CHEMBL19,5376308,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Safe,0,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,CC(C)CC1CC(C(C)(C)C)CC1C
261,1651,CHEMBL608533,9829523,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Safe,0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CCC1C(C(C)C(C)C2CCCCC2)CC2CC1(C)C1C3CCCCC3C3C4CCC(C)C4C4C5CCCCC5C2C4C31
2087,10345,CHEMBL443605,3610,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,Safe,0,CCCCCCc1ccc(O)cc1O,CCCCCCC1CCC(C)CC1C
1309,6807,CHEMBL2105581,47979,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,Safe,1,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,CCCC1CCCC1CCC(C)C1CC(C(C)(C)C)CC(CC)C1CC
508,2831,CHEMBL1583,441397,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Safe,0,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CCCC(C)CC(C)CC(C)C1C2C(C)C(CC(C)C(C)C3CCCCC3)C2CC1(C)C
1817,9089,CHEMBL2107430,3401,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,Safe,0,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,CC1CCC(C(C2CCCCC2)(C2CCCC2)C2CCCCC2C)CC1
326,1984,CHEMBL3936761,135565884,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,Safe,0,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,CCC(C)C1CCC(C2CCCC3C2CC(C2CCC(CC4CCCCC4)CC2)C3C(C)C)CC1
763,4047,CHEMBL770,5504,c1ccc(CC2=NCCN2)cc1,c1ccc(CC2=NCCN2)cc1,Safe,0,c1ccc(CC2=NCCN2)cc1,C1CCC(CC2CCCC2)CC1
1750,8716,CHEMBL222813,60855,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,Safe,0,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,CCC(C)C(C)C1CC(C(C)C)CC(CC(C)C)C1CC(C)C
1811,9057,CHEMBL1726,4499,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],Safe,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCC(C)C1C(C)CC(C)C(C(C)CCC(C)C)C1C1CCCCC1C(C)C
691,3760,CHEMBL2110674,6852395,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O,Safe,0,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O,CCC1CC(CC2C(C)C(C)C(C)CC2C(C)C)C(CC(C)C)CC1C
931,4910,CHEMBL452231,452548,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,Safe,0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CCC1CC(C2C3CC4CCCC4CC3C(CC3CC4CCC(C5CCCC5)CC4C(C)C3C)C3CCC(C)C32)CC(CC)C1C
1666,8312,CHEMBL1077,60726,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,toxic_hepa,0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,CC(C)CC1CCCC(C(C)C2CCC(C)CC2)C1C
833,4358,CHEMBL1201203,missing,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,Safe,0,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,CC1C2CCC1CC(CC(C1CCCCC1)C1CCCCC1)C2
1517,7710,CHEMBL16073,4754,CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(NC(C)=O)cc1,Safe,1,CCOc1ccc(NC(C)=O)cc1,CCCC1CCC(CC(C)C)CC1
1500,7647,CHEMBL1550,5284607,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,toxic_immune+toxic_vascular,0,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC1C(C)C(C)C2CCCCC2C1C
1697,8441,CHEMBL7413,9034,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,Safe,0,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,CCCCC(C)C1(CCC)C(C)CC(C)C(C)C1C
243,1559,CHEMBL1173055,9931954,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Safe,0,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CCCC1CCC(C2CC3CC(C)CC4C(C)CCCC2C34)CC1
544,3050,CHEMBL12856,3698,Nc1cc(-c2ccncc2)c[nH]c1=O,Nc1cc(-c2ccncc2)c[nH]c1=O,Safe,0,Nc1cc(-c2ccncc2)c[nH]c1=O,CC1CCC(C2CCCCC2)CC1C
1494,7633,CHEMBL254316,54671008,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,Safe,0,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CC1CCC(CCC(C)C2CC(C(C)(C)CC(C)C3CCC(C)C3)C(C)C(C)C2C)CC1
372,2153,CHEMBL3989866,90311989,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,Safe,0,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,CC1CC(C)C(CCC(C)C2CC3CC4CC5CCC(C5)C4C(C)C3C(C)C2C)C(C)C1
2029,10025,CHEMBL1194666,7029,CCN(CC)C(C)C(=O)c1ccccc1,CCN(CC)C(C)C(=O)c1ccccc1,Safe,0,CCN(CC)C(C)C(=O)c1ccccc1,CCC(CC)C(C)C(C)C1CCCCC1
1908,9484,CHEMBL1271,5850,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,Safe,0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CC1(CCCCCC2(C)CCCC2)CCCC1
1959,9698,CHEMBL1201117,4107,COc1ccccc1OCC(O)COC(N)=O,COc1ccccc1OCC(O)COC(N)=O,Safe,0,COc1ccccc1OCC(O)COC(N)=O,CCC1CCCCC1CCC(C)CCC(C)C
1121,5887,CHEMBL515,2708,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,toxic_carcinogenic+toxic_hema+toxic_teratogen,0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,CCCC(CCC)C1CCC(CCCC(C)C)CC1
1338,6980,CHEMBL636,77991,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Safe,0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CCC(C)C(C)CC1CCCC(C(C)C(C)C)C1
358,2115,CHEMBL16,1775,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,toxic_cardio+toxic_vascular,0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CC1CC(C)C(C2CCCCC2)(C2CCCCC2)C1
2100,10396,CHEMBL1201341,10548,CCOP(=O)(OCC)SCC[N+](C)(C)C,CCOP(=O)(OCC)SCC[N+](C)(C)C,Safe,0,CCOP(=O)(OCC)SCC[N+](C)(C)C,CCCC(C)(CCC)CCCC(C)(C)C
1850,9254,CHEMBL1201313,2795,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,Safe,0,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CC(C)CCC(C)(C1CCCCC1)C1CCCCC1C
1978,9801,CHEMBL695,5576,CN1C(=O)OC(C)(C)C1=O,CN1C(=O)OC(C)(C)C1=O,Safe,0,CN1C(=O)OC(C)(C)C1=O,CC1CC(C)(C)C(C)C1C
107,965,CHEMBL852,460612,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,toxic_hema+toxic_immune,0,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,CCCC(CCC)C1CCC(CC(C)C(C)C)CC1
1778,8884,CHEMBL1908315,5282237,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,Safe,0,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,CCCCC(C)(C)C(C)CCC1C(C)CC(C)C1CCCCCCC(C)CC
2035,10057,CHEMBL502835,9809715,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,Safe,0,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CCC(C)C1CCC2C(C1)CC(C)C2C(CC1CCC(C(C)C(C)CC2CCC(C)CC2)CC1)C1CCCCC1
1729,8585,CHEMBL924,68740,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,Safe,0,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,CC(C)(C)C(C)(CC1CCCC1)C(C)(C)C
1480,7587,CHEMBL1187833,11519070,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,Safe,0,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,CC(C1CCCCC1)(C1CCCCC1)C12CCC(CCCCC3CCCCC3)(CC1)CC2
1225,6362,CHEMBL1229,65028,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,Safe,0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CCCC(C)C1CC(C)C(CC(C)C)C(CC(CC)CC)C1
174,1293,CHEMBL1201322,5456,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,Safe,0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CCCCCCCCCCCCCCCCC(C)(C)CCC(CC1CCC(CC)CC1)C1CCCCC1
888,4615,CHEMBL81,5035,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,toxic_neuro+toxic_respiratory+toxic_vascular,0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CC1CCC(C2CC3CC(C)CCC3C2C(C)C2CCC(CCCC3CCCCC3)CC2)CC1
967,5095,CHEMBL1655,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,toxic_cardio,0,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,CCCC(C1CCCCC1)C(C1CCCCC1)C1CCC(CCCC(C)C)CC1
519,2885,CHEMBL649,39147,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,toxic_cardio,0,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,CC(CCC1CCCC2CC(C)C(C)CC12)CCC(C)(C)C
2108,10437,CHEMBL1201147,22571,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,Safe,0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)CCC(C)C(CC)C(C1CCCCC1)C1CCCCC1
2098,10393,CHEMBL46740,154257,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Safe,0,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,CC1CCC(C2C(C)C3CC(C)CCC3C2CC2CCC(CCCC3CCCCCC3)CC2)CC1
1147,6027,CHEMBL4297516,57327016,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,Safe,0,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,CCC1CCC2CC3C(CCCC34CCC3C5C(CC(C)C)C(C)C6CCCC6C5C(CCC4C)C4C(C)C5CC6CC(C)C(CC)C(C)C6C(C5C)C34)C2C1
1858,9280,CHEMBL222559,54682461,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,toxic_hepa,0,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,CCCC1(CCC2CCCCC2)CC(C)C(C(CC)C2CCCC(CC(C)(C)C3CCC(C(C)(C)C)CC3)C2)C(C)C1
353,2094,CHEMBL1200951,3389,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Safe,0,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CCCCCCC(C)CCCC1CCC(CCCC2C3CCCCC3CC3CCC(C(C)(C)C)CC32)CC1
274,1719,CHEMBL4298128,134587348,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,Safe,0,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,CC1CC(C)C(C(C)(C)CC(C)C2CCC(C3CCC(CCC(C)(C)C(C)(C)C)C3)CC2C2CC(C)CC2(C)C)C1
982,5161,CHEMBL431770,5311037,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Safe,0,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CCC1CCC(CCC2CC3C(CC)C(C)C(CC)C(C)C3C2C)CC1CC
1158,6059,CHEMBL607710,2724,NC(=O)OCC(O)COc1ccc(Cl)cc1,NC(=O)OCC(O)COc1ccc(Cl)cc1,Safe,0,NC(=O)OCC(O)COc1ccc(Cl)cc1,CC(C)CCC(C)CCC1CCC(C)CC1
173,1291,CHEMBL1095777,6918554,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,Safe,0,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,CCC1CC2CC(CCC(C)C3CCC(C)C4CC(C)CCC34)CC2CC1CC
1632,8151,CHEMBL1487,60823,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,Safe,0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CC(C)CC(C)CC(C)CCC1C(C(C)C)C(C(C)CC2CCCCC2)C(C2CCCCC2)C1C1CCC(C)CC1
1303,6770,CHEMBL588,3341,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Safe,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CC1CCC(C2CCCCC3C(C)C(C)C(C)CC23)CC1
2001,9889,CHEMBL277522,3335,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,Safe,0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,CC(C)CCC(C)C1CCC(C2CCCCC2)CC1
1530,7748,CHEMBL1200623,13765,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,Safe,0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,CCC1(C)CCC2C3CCC4CCCCC4C3CCC21C
1438,7400,CHEMBL768,59768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,Safe,0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,CCC(C)CCC1CCC(CCC(C)CCC(C)C)CC1
322,1967,CHEMBL780,3053,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,toxic_respiratory,0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,CC(C)CC(CCC(CC(C)C)CC(C)C)CCC(CC(C)C)CC(C)C
418,2374,CHEMBL3301594,11319217,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,Safe,0,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,CCC1CCC(C2CCC(C)C2)C2C(CCC(C)(C)C)CC(C(C)C(C)C3CCC(C(C)C4CCCCC4)CC3)C12
860,4513,CHEMBL1533,40973,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,Safe,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CCC1(C)CCC2C3CCC4CCCCC4C3C(C)CC21CC
1353,7053,CHEMBL1423,16362,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Safe,0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CC1CCC(C(CCCC2CCC(C3C(C)CC4CCCCC43)CC2)C2CCC(C)CC2)CC1
