,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0
1720,c12c(sc(n1)N)C[C@@H](NCCC)CC2,CHEMBL301265,0.0,0,0,0,0,0,0
1721,C(=O)(NCCN(C(C)C)C(C)C)CN1C(=O)CCC1,CHEMBL159776,0.0,0,0,0,0,0,0
1722,O(c1ccc(OCCCC)cc1)CCCN2CCOCC2,CHEMBL1198,0.0,0,0,0,0,0,0
1723,O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C,CHEMBL90593,0.0,0,0,0,0,0,0
1724,C(=O)(Oc1sc2c(c1)CN(C(C(=O)C3CC3)c4c(F)cccc4)CC2)C,CHEMBL1201772,0.0,0,0,0,0,0,0
1725,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C)=C[C@@H](O)C1)[C@H](CC)C,CHEMBL1144,0.0,0,0,0,0,0,0
1726,O=C1N(c2c(C(c3ccccc3)=NC1)cc(Cl)cc2)CC4CC4,CHEMBL969,0.5,1,0,0,0,0,0
1727,C(=O)(N1CC(=O)N2C(c3c(cccc3)CC2)C1)C4CCCCC4,CHEMBL976,0.0,0,0,0,0,0,0
1728,C(=O)(c1occc1)N2CCN(c3nc4c(c(n3)N)cc(OC)c(OC)c4)CC2,CHEMBL2,0.0,0,0,0,0,0,0
1729,C(=O)(O[C@@]1(C(=O)COC(=O)CC)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)OCC,CHEMBL1200386,0.0,0,0,0,0,0,0
1730,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,CHEMBL131,0.0,0,0,0,0,0,0
1731,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)C,CHEMBL1152,0.0,0,0,0,0,0,0
1732,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)COP(=O)(O)O,CHEMBL1201231,0.0,0,0,0,0,0,0
1733,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CC(C)(C)C,CHEMBL1200909,0.5,1,0,0,0,0,0
1734,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)CO,CHEMBL635,0.0,0,0,0,0,0,0
1735,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)C,CHEMBL1507567,0.0,0,0,0,0,0,0
1736,C(=O)(O)C[C@H](CC(C)C)CN,CHEMBL1059,0.0,0,0,0,0,0,0
1737,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C)C,CHEMBL253363,0.0,0,0,0,0,0,0
1738,c1(C(c2ccccc2)CCNC(Cc3ccccc3)C)ccccc1,CHEMBL24072,3.0,1,1,1,1,1,1
1739,C(Oc1ccc(cc1)CO[C@H]2Cn3c(nc([N+](=O)[O-])c3)OC2)(F)(F)F,CHEMBL227875,0.0,0,0,0,0,0,0
1740,C(=O)(C(NCCC)C)Nc1c(cccc1)C,CHEMBL1194,0.0,0,0,0,0,0,0
1741,O(c1cc(c2c(c1)cccn2)NC(CCCN)C)C,CHEMBL506,0.0,0,0,0,0,0,0
1742,O=C1C(C(=O)NCN1)(c2ccccc2)CC,CHEMBL856,0.0,0,0,0,0,0,0
1743,C(=O)(c1ccc(S(N(CCC)CCC)(=O)=O)cc1)O,CHEMBL897,0.0,0,0,0,0,0,0
1744,C(Sc1cc(C(C)(C)C)c(c(C(C)(C)C)c1)O)(Sc2cc(C(C)(C)C)c(c(C(C)(C)C)c2)O)(C)C,CHEMBL608,0.5,1,0,0,0,0,0
1745,C(=O)(c1ccc(cc1)N)NCCN(CC)CC,CHEMBL640,0.0,0,0,0,0,0,0
1746,C(=O)(OCCN(CC)CC)c1ccc(cc1)N,CHEMBL569,0.5,1,0,0,0,0,0
1747,C(=O)(c1ccc(cc1)CNNC)NC(C)C,CHEMBL1321,0.0,0,0,0,0,0,0
1748,O=C1C=Cc2c(c(O)ccc2[C@H]([C@@H](NC(C)C)CC)O)N1,CHEMBL1478530,0.0,0,0,0,0,0,0
1749,Clc1cc2c(Sc3c(N2CCCN4CCN(CC4)C)cccc3)cc1,CHEMBL728,0.0,0,0,0,0,0,0
1750,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,CHEMBL86715,0.5,1,0,0,0,0,0
1751,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(CC)CC,CHEMBL1206,0.5,1,0,0,0,0,0
1752,c12c(cc3c(n1)cc(cc3)N)ccc(c2)N,CHEMBL55400,0.0,0,0,0,0,0,0
1753,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,CHEMBL103,0.0,0,0,0,0,0,0
1754,C(=N)(NC(=N)NC(C)C)Nc1ccc(Cl)cc1,CHEMBL1377,0.0,0,0,0,0,0,0
1755,N(CCCN1c2c(Sc3c1cccc3)cccc2)(C)C,CHEMBL564,0.5,1,0,0,0,0,0
1756,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,CHEMBL643,0.0,0,0,0,0,0,0
1757,C(=O)(c1c(OCC(O)CNCCC)cccc1)CCc2ccccc2,CHEMBL631,0.0,0,0,0,0,0,0
1758,C(=O)(O)CC,CHEMBL14021,0.0,0,0,0,0,0,0
1759,C(=O)(OCC[N+](C(C)C)(C(C)C)C)C1c2c(Oc3c1cccc3)cccc2,CHEMBL1180725,0.0,0,0,0,0,0,0
1760,C(=O)(OCCN(CC)CC)c1cc(c(OCCC)cc1)N,CHEMBL1196,0.0,0,0,0,0,0,0
1761,O=C1OCC1,CHEMBL1200627,1.5,1,1,1,0,0,0
1762,C(=O)(c1cc2c(Sc3c(N2CC(N(C)C)C)cccc3)cc1)CC,CHEMBL1201210,0.5,1,0,0,0,0,0
1763,C(C(OCCC)(c1ccccc1)c2ccccc2)(=O)OC3CCN(CC3)C,CHEMBL1078261,0.0,0,0,0,0,0,0
1764,c1(c(C(C)C)cccc1C(C)C)O,CHEMBL526,0.0,0,0,0,0,0,0
1765,C(=O)(OCCN(CC)CC)c1c(OCCC)cc(cc1)N,CHEMBL1195,0.5,1,0,0,0,0,0
1766,O(c1c2c(ccc1)cccc2)CC(O)CNC(C)C,CHEMBL27,0.0,0,0,0,0,0,0
1767,OCCC,CHEMBL14687,0.0,0,0,0,0,0,0
1768,C(O)(CO)C,CHEMBL286398,0.0,0,0,0,0,0,0
1769,C(NC)(CC1CCCCC1)C,CHEMBL2105275,0.0,0,0,0,0,0,0
1770,C(=O)(OCCC)CN1C=C(I)C(=O)C(I)=C1,CHEMBL1200821,0.5,1,0,0,0,0,0
1771,C(=O)(OCCC)c1ccc(O)cc1,CHEMBL194014,0.0,0,0,0,0,0,0
1772,O=C1C=C(NC(=S)N1)CCC,CHEMBL1518,0.0,0,0,0,0,0,0
1773,C(=S)(c1cc(ncc1)CCC)N,CHEMBL1378024,0.0,0,0,0,0,0,0
1774,C(=O)(N1[C@H](C(=O)N)CCC1)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3cnc[nH]3,CHEMBL1472,0.0,0,0,0,0,0,0
1775,c12c(OCO1)ccc(c2)CC(NCC(c3cc(c(O)cc3)O)O)C,CHEMBL1201273,0.5,1,0,0,0,0,0
1776,c12c(cccc1)C(c3c(C=C2)cccc3)CCCNC,CHEMBL668,0.0,0,0,0,0,0,0
1777,O=C1C(C(=O)NC(=O)N1)(CC=C)CC(O)C,CHEMBL2105233,2.0,1,1,1,1,0,0
1778,C(=O)(c1c2c(c(c(Cl)c1)N)CCO2)NC3CCN(CCCOC)CC3,CHEMBL117287,0.0,0,0,0,0,0,0
1779,c1([C@@H]([C@@H](NC)C)O)ccccc1,CHEMBL1590,1.0,1,1,0,0,0,0
1780,C1(=NCCCN1C)/C=C/c2sccc2,CHEMBL1626223,0.0,0,0,0,0,0,0
1781,C(=O)(c1nccnc1)N,CHEMBL614,0.0,0,0,0,0,0,0
1782,C(N(C)C)(=O)Oc1c[n+](ccc1)C,CHEMBL1115,0.0,0,0,0,0,0,0
1783,O=P(OCc1c(c(c(nc1)C)O)C=O)(O)O,CHEMBL82202,0.0,0,0,0,0,0,0
1784,c1(c(c(cnc1C)CO)CO)O,CHEMBL1364,0.0,0,0,0,0,0,0
1785,Clc1ccc(-c2c(nc(nc2N)N)CC)cc1,CHEMBL36,0.0,0,0,0,0,0,0
1786,c1([n+]([O-])cccc1)S,CHEMBL1356238,0.0,0,0,0,0,0,0
1787,C(C(=O)C)(=O)O,CHEMBL1162144,0.0,0,0,0,0,0,0
1788,N(c1cc2c([n+](c(/C=C/c3c(n(-c4ccccc4)c(c3)C)C)cc2)C)cc1)(C)C,CHEMBL1201303,0.5,1,0,0,0,0,0
1789,C(F)(F)(F)CN1C(=S)CN=C(c2c(F)cccc2)c3c1ccc(Cl)c3,CHEMBL1200472,0.0,0,0,0,0,0,0
1790,O(CCN1CCN(C2c3c(Sc4c(N=2)cccc4)cccc3)CC1)CCO,CHEMBL716,0.0,0,0,0,0,0,0
1791,N(S(=O)(=O)N[C@@H]1CN([C@H]2[C@@H](Cc3c(O)cccc3C2)C1)CCC)(CC)CC,CHEMBL290962,0.0,0,0,0,0,0,0
1792,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cccc2)C1)C)CCc3ccccc3,CHEMBL1592,0.0,0,0,0,0,0,0
1793,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](c4c(cc(OC5CCCC5)cc4)CC3)CC2)CC1)C)O)#C,CHEMBL1201165,0.5,1,0,0,0,0,0
1794,O=S(=O)(c1c(Cl)cc2c(C(=O)NC(N2)CC)c1)N,CHEMBL1532,0.5,1,0,0,0,0,0
1795,O(c1cc2c(nccc2[C@H](O)[C@@H]3N4C[C@H](C=C)[C@H](C3)CC4)cc1)C,CHEMBL1294,0.0,0,0,0,0,0,0
1796,O(c1cc2c(nccc2[C@@H](O)[C@H]3[N@@]4C[C@H](C=C)[C@H](C3)CC4)cc1)C,CHEMBL170,0.0,0,0,0,0,0,0
1797,c12c(cccc1)CCc3c(N2C4C5CCN(C4)CC5)cccc3,CHEMBL107360,0.0,0,0,0,0,0,0
1798,C(=O)(c1c(O)cccn1)N[C@@H]2C(=O)N[C@@H](C(=O)N3[C@H](C(=O)N([C@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)O[C@@H]2C)c5ccccc5)CC(=O)[C@H](CS[C@H]6C7CCN(C6)CC7)C4)Cc8ccc(N(C)C)cc8)C)CCC3)CC,CHEMBL1200649,0.0,0,0,0,0,0,0
1799,O=S(c1nc2c(cccc2)[nH]1)Cc3c(c(OCCCOC)ccn3)C,CHEMBL1219,0.0,0,0,0,0,0,0
1800,C(=O)(c1c(-c2ccc(O)cc2)sc3c1ccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,CHEMBL81,0.0,0,0,0,0,0,0
1801,C(=O)(C1=C(C(=O)N(C(C(NC(=O)c2nnc(o2)C)(C)C)=N1)C)O)NCc3ccc(F)cc3,CHEMBL254316,0.0,0,0,0,0,0,0
1802,C(=O)(c1sc(N(Cc2cc3C(=O)N=C(Nc3cc2)C)C)cc1)N[C@H](C(=O)O)CCC(=O)O,CHEMBL225071,0.0,0,0,0,0,0,0
1803,C(=O)(NCC[C@H]1c2c3c(OCC3)ccc2CC1)CC,CHEMBL1218,0.0,0,0,0,0,0,0
1804,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@H]2[C@@H]1CCC2)C)CCc3ccccc3,CHEMBL1168,0.0,0,0,0,0,0,0
1805,C(=C[N+](=O)[O-])(NCCSCc1oc(cc1)CN(C)C)NC,CHEMBL1790041,1.0,1,1,0,0,0,0
1806,C(=O)(Nc1c(cccc1C)C)CN2CCN(CC(O)COc3c(OC)cccc3)CC2,CHEMBL1404,0.0,0,0,0,0,0,0
1807,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](OC(=O)C)[C@@H](N5CCCCC5)C4)CC3)C)CC2)C[C@@H]1[N+]6(CC=C)CCCCC6)C)CC,CHEMBL1201352,3.0,1,1,1,1,1,1
1808,C(#C)CN[C@H]1c2c(cccc2)CC1,CHEMBL887,0.0,0,0,0,0,0,0
1809,C(=O)(c1ccc(Cl)cc1)NC(C(=O)O)CC2c3c(cccc3)NC(=O)C=2,CHEMBL1697771,0.0,0,0,0,0,0,0
1810,O(c1c(OCC)cccc1)[C@H](c2ccccc2)[C@@H]3OCCNC3,CHEMBL383921,0.0,0,0,0,0,0,0
1811,C(=O)(c1cnn(-c2nc3c(c(n2)N)ncn3[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)c1)NC,CHEMBL317052,0.0,0,0,0,0,0,0
1812,C(=O)(c1nccc(Oc2cc(F)c(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)c1)NC,CHEMBL1946170,0.0,0,0,0,0,0,0
1813,C(=O)(NC1CCNCC1)[C@H]2[N@@]3C(=O)N(OS(=O)(=O)O)[C@@H](C3)CC2,CHEMBL3112741,0.0,0,0,0,0,0,0
1814,C(=O)(NOC)Nc1ccc(-c2c(c3C(=O)N(C(=O)N(c3s2)Cc4c(F)cccc4F)c5nnc(OC)cc5)CN(C)C)cc1,CHEMBL1800159,0.0,0,0,0,0,0,0
1815,C(#N)[C@@]1(c2n3c(C(=NC=N3)N)cc2)O[C@@H]([C@@H](O)[C@H]1O)CO[P@](=O)(Oc4ccccc4)N[C@H](C(=O)OCC(CC)CC)C,CHEMBL4065616,0.0,0,0,0,0,0,0
1816,C(N(c1ccccc1)C2(C(=O)OC)CCN(CCC(=O)OC)CC2)(=O)CC,CHEMBL1005,0.0,0,0,0,0,0,0
1817,C(=O)(OC)CC[C@H]1c2ncc(n2-c3c(C(c4ncccc4)=N1)cc(Br)cc3)C,CHEMBL4297526,0.0,0,0,0,0,0,0
1818,C(=O)(c1c(OC)c(Br)ccc1OC)NC[C@H]2N(CC)CCC2,CHEMBL22242,3.0,1,1,1,1,1,1
1819,C(=O)(c1c(OCC)cc(cc1)CC(=O)N[C@H](c2c(N3CCCCC3)cccc2)CC(C)C)O,CHEMBL1272,0.0,0,0,0,0,0,0
1820,C(=O)(O[C@H]1[C@H](OC)[C@@H](C(=O)OC)[C@@H]2[C@@H](CN3[C@@H](c4c(c5c(cc(OC)cc5)[nH]4)CC3)C2)C1)C=Cc6cc(OC)c(OC)c(OC)c6,CHEMBL1668,0.5,1,0,0,0,0,0
1821,C(=O)(O[C@H]1[C@H](OC)[C@@H](C(=O)OC)[C@@H]2[C@@H](CN3[C@@H](c4c(c5c(cc(OC)cc5)[nH]4)CC3)C2)C1)c6cc(OC)c(OC)c(OC)c6,CHEMBL772,0.0,0,0,0,0,0,0
1822,c1(O)cc(O)ccc1,CHEMBL24147,0.0,0,0,0,0,0,0
1823,C(=O)(Oc1cc(O)ccc1)C,CHEMBL1593874,0.0,0,0,0,0,0,0
1824,C(=O)(O[C@H]1[C@]2([C@@H]3C(=O)CC[C@]3([C@H]([C@@H]([C@](C=C)(C1)C)O)C)CC[C@H]2C)C)CS[C@H]4C[C@H]5N([C@@H](C4)CC5)C,CHEMBL1658,0.0,0,0,0,0,0,0
1825,C(N(CCN1CCC(OC(=O)Nc2c(-c3ccccc3)cccc2)CC1)C)(=O)c4ccc(cc4)CN5CCC(C(=O)N)CC5,CHEMBL3833319,0.0,0,0,0,0,0,0
1826,C(=O)(c1nn(cn1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)N,CHEMBL1643,1.0,1,1,0,0,0,0
1827,C(N(C)C)(=O)c1n(c2c(c1)cnc(n2)Nc3ncc(N4CCNCC4)cc3)C5CCCC5,CHEMBL3545110,0.0,0,0,0,0,0,0
1828,O=C1C2C(=NC(=O)N1)N(c3c(N=2)cc(c(c3)C)C)C[C@@H]([C@@H]([C@H](O)CO)O)O,CHEMBL1534,0.0,0,0,0,0,0,0
1829,O([C@@H]1O[C@@H]([C@@H](O)[C@H]1O)CO)[C@H]2[C@H](O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3N)CN)[C@@H](N)C[C@H]([C@@H]2O)N,CHEMBL221572,0.0,0,0,0,0,0,0
1830,C(=O)(O[C@@H]1[C@@H]([C@@H](OC)/C=C/O[C@@]2(C(=O)c3c4c(C(=O)C(=C5C4=NC6(N5)CCN(CC(C)C)CC6)NC(=O)/C(=C\C=C\[C@@H]([C@H](O)[C@H]([C@@H](O)[C@H]1C)C)C)/C)c(c(c3O2)C)O)C)C)C,CHEMBL444633,0.0,0,0,0,0,0,0
1831,C(=O)(O[C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@H](/C=C/C=C(\C(=O)Nc2c(c(c3c4C(=O)[C@](Oc4c(c(c3c2O)O)C)(O/C=C/[C@H](OC)[C@H]1C)C)O)/C=N/N5CCN(CC5)C)/C)C)C)C)C,CHEMBL374478,0.0,0,0,0,0,0,0
1832,C(=O)(O[C@@H]1[C@@H]([C@@H](OC)/C=C/O[C@@]2(C(=O)c3c4c(c(c(c3O2)C)O)c(c(cc4O)NC(=O)/C(=C\C=C\[C@@H]([C@H](O)[C@H]([C@@H](O)[C@H]1C)C)C)/C)O)C)C)C,CHEMBL437765,0.0,0,0,0,0,0,0
1833,C(=O)(O[C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@H](/C=C/C=C(\C(=O)Nc2c(c(c3c4C(=O)[C@](Oc4c(c(c3c2O)O)C)(O/C=C/[C@H](OC)[C@H]1C)C)O)/C=N/N5CCN(C6CCCC6)CC5)/C)C)C)C)C,CHEMBL1660,0.0,0,0,0,0,0,0
1834,C(=O)(O[C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@H](/C=C/C=C(\C(=O)Nc2c3c(c4c5C(=O)[C@](Oc5c(c(c4c2O)O)C)(O/C=C/[C@H](OC)[C@H]1C)C)nc6n3C=CC(=C6)C)/C)C)C)C)C,CHEMBL1617,0.0,0,0,0,0,0,0
1835,C1(=NCCO1)NC(C2CC2)C3CC3,CHEMBL289480,0.0,0,0,0,0,0,0
1836,C(#N)c1ccc(Nc2nc(Nc3c(cc(/C=C/C#N)cc3C)C)ccn2)cc1,CHEMBL175691,0.0,0,0,0,0,0,0
1837,C(Oc1cc2c(nc(s2)N)cc1)(F)(F)F,CHEMBL744,0.0,0,0,0,0,0,0
1838,C12(C(N)C)CC3CC(C1)CC(C2)C3,CHEMBL959,0.0,0,0,0,0,0,0
1839,C(=O)(O[C@H]1c2c(cccn2)[C@H]([C@H](c3c(F)c(F)ccc3)CC1)N)N4CCC(N5C(=O)Nc6c5cccn6)CC4,CHEMBL2178422,0.0,0,0,0,0,0,0
1840,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@H]1C)C)C)CC,CHEMBL1200617,0.0,0,0,0,0,0,0
1841,C(=O)(c1c(c(-c2ccc(Cl)cc2)n(-c3c(Cl)cc(Cl)cc3)n1)C)NN4CCCCC4,CHEMBL111,2.0,1,1,1,1,0,0
1842,C(N(c1c(nc(-c2c3c(nccc3)n(n2)Cc4c(F)cccc4)nc1N)N)C)(=O)OC,CHEMBL2107834,0.0,0,0,0,0,0,0
1843,C(=O)(Nc1c(F)cc(Br)c(C2C(=O)N(c3c(C=2)cnc(NC)c3)CC)c1)Nc4ccccc4,CHEMBL4216467,0.0,0,0,0,0,0,0
1844,O=C1N2C(=NC(C3=Nn4c(C(=C3)C)nc(c4)C)=C1)C=CC(N5CC6(NCC5)CC6)=C2,CHEMBL4297528,0.0,0,0,0,0,0,0
1845,C(P(=O)(O)O)(P(=O)(O)O)(O)Cc1cnccc1,CHEMBL923,0.0,0,0,0,0,0,0
1846,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,CHEMBL85,0.0,0,0,0,0,0,0
1847,C(=O)(O)CSC(SCC(=O)O)SCC(=O)O,CHEMBL2105322,0.0,0,0,0,0,0,0
1848,c1([C@H]([C@@H](NCCc2ccc(O)cc2)C)O)ccc(O)cc1,CHEMBL785,0.5,1,0,0,0,0,0
1849,C(N(Cc1nc(sc1)C(C)C)C)(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@@H](NC(=O)OCc3scnc3)Cc4ccccc4)O)C(C)C,CHEMBL163,0.0,0,0,0,0,0,0
1850,C(=O)(c1sc(Cl)cc1)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2,CHEMBL198362,0.0,0,0,0,0,0,0
1851,C(N(CC)C)(=O)Oc1cc([C@@H](N(C)C)C)ccc1,CHEMBL636,0.0,0,0,0,0,0,0
1852,N(CCc1c2c(ccc(c2)Cn3ncnc3)[nH]c1)(C)C,CHEMBL905,0.0,0,0,0,0,0,0
1853,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](O)[C@@H](N5CCOCC5)C4)CC3)C)CC2)C[C@@H]1[N+]6(CC=C)CCCC6)C)C,CHEMBL1201244,0.0,0,0,0,0,0,0
1854,O=S(=O)(c1ccc(C2=C(C(=O)OC2)c3ccccc3)cc1)C,CHEMBL122,3.0,1,1,1,1,1,1
1855,C(=O)(c1cc(OCC2CC2)c(OC(F)F)cc1)Nc3c(Cl)cncc3Cl,CHEMBL193240,0.0,0,0,0,0,0,0
1856,C(F)(F)(F)c1cc(C(F)(F)F)cc([C@H](OC[C@]2(c3ccccc3)NC[C@]4(NC(=O)CC4)CC2)C)c1,CHEMBL3707331,0.0,0,0,0,0,0,0
1857,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c([C@@](O)([C@H]3C[C@H]2[C@H](N(C)C)C=1O)C)cccc4O)O)O)NCN5CCCC5,CHEMBL1237046,0.0,0,0,0,0,0,0
1858,O=C1/C(=C/C)/NC(=O)[C@@H]2NC(=O)[C@@H](C(C)C)NC(=O)C[C@H](OC(=O)[C@H](C(C)C)N1)/C=C/CCSSC2,CHEMBL343448,0.0,0,0,0,0,0,0
1859,N(CCc1c2c(ccc1)NC(=O)C2)(CCC)CCC,CHEMBL589,0.0,0,0,0,0,0,0
1860,C(=O)(Nc1c(cccc1C)C)[C@H]2N(CCC)CCCC2,CHEMBL1077896,0.0,0,0,0,0,0,0
1861,C(=O)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=C3C(=C(I)C(=O)C(I)=C3)Oc4c(I)c(c(I)cc24)O)O,CHEMBL1208422,0.5,1,0,0,0,0,0
1862,N(c1ncccc1)(CCOc2ccc(cc2)CC3C(=O)NC(=O)S3)C,CHEMBL121,1.0,1,1,0,0,0,0
1863,C(=O)(C1C(=O)c2c(N(C=1)CC)cc(-c3ccncc3)cc2)O,CHEMBL291157,0.0,0,0,0,0,0,0
1864,C(=O)(O)C[C@H](O)C[C@@H](/C=C/c1c(-c2ccc(F)cc2)nc(N(S(=O)(=O)C)C)nc1C(C)C)O,CHEMBL1496,0.0,0,0,0,0,0,0
1865,N([C@@H]1Cc2c(c(O)ccc2)CC1)(CCc3sccc3)CCC,CHEMBL1303,0.0,0,0,0,0,0,0
1866,N(OCOCCOC)=C1[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]2O[C@H]([C@@H]([C@](OC)(C2)C)O)C)[C@@H]([C@@H](O[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C)[C@](O)(C[C@H]1C)C)C)C)CC)C)O)C,CHEMBL1214185,1.0,1,1,0,0,0,0
1867,O=C1c2c3c(c(-c4ccc(cc4)CNC)[nH]c3cc(F)c2)CCN1,CHEMBL1173055,0.0,0,0,0,0,0,0
1868,C(=O)(c1nnn(c1)Cc2c(F)cccc2F)N,CHEMBL1201754,0.0,0,0,0,0,0,0
1869,Clc1cc2c(C(c3c(cccn3)CC2)=C4CCN(Cc5cc(cnc5)C)CC4)cc1,CHEMBL91397,0.0,0,0,0,0,0,0
1870,O=C1C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO[C@@H]3O[C@H]([C@H](O)[C@@H](O)[C@H]3O)C)=C(c4cc(c(O)cc4)O)Oc5c1c(O)cc(O)c5,CHEMBL226335,0.0,0,0,0,0,0,0
1871,C(#N)C[C@@H](n1ncc(-c2c3c(ncn2)[nH]cc3)c1)C4CCCC4,CHEMBL1789941,0.0,0,0,0,0,0,0
1872,C(=O)(OCC)[C@@H](C[C@H](NC(=O)CCC(=O)O)Cc1ccc(-c2ccccc2)cc1)C,CHEMBL3137301,0.0,0,0,0,0,0,0
1873,C(=O)([C@@H](NCc1ccc(OCc2cc(F)ccc2)cc1)C)N,CHEMBL396778,0.0,0,0,0,0,0,0
1874,c12c(OCO1)ccc(c2)CCC(NN)C,CHEMBL3301845,1.0,1,1,0,0,0,0
1875,C(NCC(c1cc(c(O)cc1)CO)O)(C)(C)C,CHEMBL714,0.0,0,0,0,0,0,0
1876,C(=O)(c1c(O)cccc1)N,CHEMBL27577,0.0,0,0,0,0,0,0
1877,C(=O)(c1c(O)cccc1)O,CHEMBL424,0.0,0,0,0,0,0,0
1878,O(CCCCc1ccccc1)CCCCCCNCC(c2cc(c(O)cc2)CO)O,CHEMBL1263,0.0,0,0,0,0,0,0
1879,C(=O)(Oc1c(C(=O)O)cccc1)c2c(O)cccc2,CHEMBL154111,0.0,0,0,0,0,0,0
1880,O=C1C2=C(N=C(N1)N)NC[C@H]([C@H]([C@@H](O)C)O)N2,CHEMBL1201774,0.0,0,0,0,0,0,0
1881,C(=O)(c1nc2c(cc1)cccc2)N[C@H](C(=O)N[C@H]([C@H](O)CN3[C@H](C(=O)NC(C)(C)C)C[C@H]4[C@@H](C3)CCCC4)Cc5ccccc5)CC(=O)N,CHEMBL114,0.0,0,0,0,0,0,0
1882,C(=O)(C1C(=O)c2c(N(c3ccc(F)cc3)C=1)cc(c(F)c2)N4CCNCC4)O,CHEMBL37858,1.0,1,1,0,0,0,0
1883,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(O)ccc(c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)CN(OC)C)O)O)N,CHEMBL2364632,0.0,0,0,0,0,0,0
1884,C(#N)[C@H]1N(C(=O)[C@H](C23CC4(O)CC(C2)CC(C3)C4)N)[C@@H]5[C@H](C1)C5,CHEMBL385517,0.0,0,0,0,0,0,0
1885,C(=O)(O[C@H]1C[C@@H]2N([C@@H]([C@H]3O[C@H]32)C1)C)[C@@H](c4ccccc4)CO,CHEMBL569713,0.0,0,0,0,0,0,0
1886,O=[N+](c1n(c(nc1)C)CC(O)C)[O-],CHEMBL498847,0.0,0,0,0,0,0,0
