,smiles,withdrawn
501,CCCCOC(=O)c1ccc(N)cc1,1
502,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0
503,CCC[N+]12[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]1C[C@@H]([C@H](CC)[C@H]2O)[C@H]3[C@H]5O,0
504,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0
505,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0
506,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1
507,N,0
508,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0
509,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
510,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0
511,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0
512,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,1
513,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0
514,O=S(=O)(O)CCS,0
515,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,0
516,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,0
517,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,0
518,O=C(NCCO[N+](=O)[O-])c1cccnc1,0
519,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0
520,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0
521,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0
522,IC(I)I,0
523,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0
524,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
525,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,0
526,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
527,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,0
528,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0
529,NC(N)=O,0
530,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0
531,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0
532,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0
533,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0
534,Nc1ccncc1N,0
535,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
536,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0
537,C=C(C#N)C(=O)OCCCC,0
538,C#CCN(C)Cc1ccccc1,0
539,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,0
540,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1
541,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0
542,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0
543,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0
544,Nc1cc(-c2ccncc2)c[nH]c1=O,0
545,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,1
546,CC(C)(N)Cc1ccccc1,0
547,CCN(CC)C(=S)SSC(=S)N(CC)CC,0
548,O=C(O)CCCCC1CCSS1,0
549,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,0
550,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0
551,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0
552,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
553,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0
554,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
555,O=C1c2c(O)cccc2Cc2cccc(O)c21,0
556,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0
557,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0
558,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0
559,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0
560,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0
561,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0
562,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
563,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,0
564,OCc1ccc(Cl)cc1Cl,0
565,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0
566,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0
567,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0
568,NNCCc1ccccc1,0
569,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0
570,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0
571,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1
572,CCCCCCCCCCCCCCCCO,0
573,NCCC(O)(P(=O)(O)O)P(=O)(O)O,0
574,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1
575,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1
576,CCCN[C@H]1CCc2nc(N)sc2C1,0
577,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1
578,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,0
579,NC[C@H]1CC[C@H](C(=O)O)CC1,0
580,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0
581,CCN(CC)C(=S)SC(=S)N(CC)CC,0
582,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0
583,CCCCCCOC(=O)CCC(=O)CN,0
584,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,1
585,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0
586,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
587,C=O,0
588,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,0
589,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,0
590,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,0
591,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0
592,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
593,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,1
594,OCCOc1ccccc1,0
595,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0
596,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1
597,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0
598,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
599,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,0
600,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0
601,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
602,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0
603,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0
604,NC(=O)c1cccnc1,0
605,NC1=NC(=O)C(c2ccccc2)O1,1
606,O=C(OCc1ccccc1)c1ccccc1,0
607,COc1cccc(C2(O)CCCCC2CN(C)C)c1,0
608,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,0
609,CC(=O)NCCCS(=O)(=O)O,0
610,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0
611,CCC1(c2ccccc2)C(=O)NCNC1=O,0
612,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,0
613,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1
614,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,0
615,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
616,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0
617,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0
618,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0
619,CNCCCC12CCC(c3ccccc31)c1ccccc12,0
620,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-],0
621,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0
622,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,0
623,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0
624,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0
625,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,0
626,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0
627,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,0
628,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0
629,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0
630,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0
631,CCCCCCCCCCCCCCCCCCCCCCO,0
632,COc1nc(C)nc(Cl)c1NC1=NCCN1,0
633,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1
634,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,0
635,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0
636,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,0
637,CCNCC(O)c1cccc(O)c1,0
638,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0
639,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0
640,O=[N+]([O-])c1cncn1CCN1CCOCC1,0
641,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0
642,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0
643,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
644,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0
645,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,0
646,CC(Cl)(Cl)Cl,1
647,COc1c2ccoc2cc2oc(=O)ccc12,0
648,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,0
649,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,1
650,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
651,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0
652,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,0
653,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0
654,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0
655,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,0
656,COC(=O)C(c1ccccc1)C1CCCCN1,0
657,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0
658,O=c1[nH]c2cc(Cl)ccc2o1,0
659,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0
660,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0
661,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,1
662,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0
663,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,0
664,CCC1(c2cccc(O)c2)CCCCN(C)C1,0
665,Sc1ncnc2nc[nH]c12,0
666,OCC(S)CS,0
667,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0
668,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0
669,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
670,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0
671,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0
672,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0
673,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0
674,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0
675,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0
676,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,0
677,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0
678,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0
679,CNC(=O)Oc1cccc2ccccc12,0
680,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,1
681,COC(=O)/C=C/C(=O)O,0
682,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0
683,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0
684,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0
685,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,1
686,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,0
687,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0
688,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0
689,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,0
690,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],0
691,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O,0
692,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,0
693,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,0
694,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,0
695,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,0
696,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0
697,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,0
698,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO.[Ca+2],0
699,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,0
700,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0
701,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0
702,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
703,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
704,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,0
705,Cc1cnc(C(=O)O)c[n+]1[O-],0
706,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0
707,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,0
708,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0
709,O=NN(CCCl)C(=O)NC1CCCCC1,0
710,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0
711,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
712,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
713,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0
714,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0
715,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0
716,NCCCCCC(=O)O,0
717,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,0
718,NCCNCCNCCN,0
719,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0
720,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0
721,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,0
722,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0
723,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0
724,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,0
725,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
726,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0
727,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,0
728,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0
729,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1
730,[S],0
731,CCCCCCCCCCCCCC[N+](C)(C)C,0
732,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
733,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,0
734,COc1ccc2cccc(CCNC(C)=O)c2c1,0
735,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0
736,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,0
737,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
738,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0
739,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0
740,NCC(=O)O,0
741,CNCCCN1c2ccccc2CCc2ccccc21,0
742,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0
743,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,0
744,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0
745,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
746,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0
747,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Mg+2],0
748,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0
749,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,0
750,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0
751,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0
752,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,0
753,CC(C[N+](C)(C)C)OC(N)=O,0
754,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0
755,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1
756,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0
757,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0
758,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,0
759,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0
760,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0
761,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0
762,C=CCOc1ccc(CC(=O)O)cc1Cl,1
763,c1ccc(CC2=NCCN2)cc1,0
764,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,0
765,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,0
766,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1
767,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,0
768,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
769,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,1
770,NC(=O)c1cnccn1,0
771,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0
772,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0
773,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0
774,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
775,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,0
