DrugBank ID,CHEMBL_21July2021,smiles,withdrawn
DB13221,CHEMBL509282,C(=O)(C(C(C)C)CC=C)NC(=O)N,0
DB13219,CHEMBL85231,N(CC(Oc1ccccc1)Oc2ccccc2)(C)C,0
DB13218,CHEMBL1609,C(=O)(C(c1ccccc1)O)O,0
DB13216,CHEMBL1620875,N(CCc1nc(-c2ccccc2)no1)(CC)CC,0
DB13213,CHEMBL1697826,C(=O)(c1cc2c(Sc3c(N2CCCN4CCN(CC4)C)cccc3)cc1)CCC,0
DB13211,CHEMBL76725,C(=N)(NCC1Oc2c(OC1)cccc2)N,0
DB13180,CHEMBL464345,C(=O)([C@@H]([C@H]([C@@H]([C@H](O)CO)O)O)O)O,0
DB13179,CHEMBL564085,C(=O)(O[C@@H]1[C@@H](N(C)C)C[C@H](O[C@H]1O[C@@H]2[C@H]([C@H](O[C@@H]3O[C@H]([C@H](OC(=O)C)[C@@H](OC)C3)C)[C@H](C(=O)O[C@@H]([C@@H]([C@H](OC(=O)C)[C@H](C(=O)[C@@]4(OC4)C[C@@H]2C)C)C)C)C)C)C)C,0
DB13170,CHEMBL2103867,C(=O)([C@@H](NC(=O)[C@H](CC(=O)N)N)CC(=O)O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CSSC2)[C@H](O)C)CSSC1)C)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)CCC(=O)O,0
DB13166,CHEMBL331378,C(=O)(SC[C@H](C(=O)N1[C@H](C(=O)O)C[C@H](Sc2ccccc2)C1)C)c3ccccc3,0
DB13163,CHEMBL2105614,C(O)(C1CCC(O)(CC1)C)(C)C,0
DB13158,CHEMBL2308885,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@](F)(C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)C[C@@H]1C)C)O)CCl,0
DB13157,CHEMBL23393,C(=O)(OCCCCCCCCCCCC)CS(=O)(=O)[O-],0
DB13155,CHEMBL482581,O=C1Oc2c(cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)c(O)c2)C=C1,0
DB13154,CHEMBL57053,Clc1ccc(O)cc1,0
DB13153,CHEMBL1096927,C(=CCC[C@](O)([C@@H]1CC=C(CC1)C)C)(C)C,0
DB13146,CHEMBL254468,C(=O)(C1(N)CC([18F])C1)O,0
DB13136,CHEMBL24924,O=C1c2c(C(=O)C1c3ccc(F)cc3)cccc2,0
DB13125,CHEMBL2107831,C(/C(=C/c1c(Cl)cc(C(=O)Nc2nc(-c3c(OC)c([C@@H](OCCCCCC)C)ccc3)cs2)cc1Cl)/C)(=O)O,0
DB13117,CHEMBL444176,C(F)(F)(F)CC(F)F,0
DB13116,CHEMBL2104432,C(F)(F)(F)CF,0
DB13114,CHEMBL627,C1(c2c(cccc2)CCc3c1cccc3)=CCC[N+]([O-])(C)C,0
DB13100,CHEMBL4297654,C(=N)(NC(=N)N)N,0
DB13074,CHEMBL278623,C(C(N)(C)C)(=O)N[C@@H](C(=O)N[C@@H](NC=O)Cc1c2c(cccc2)[nH]c1)Cc3c4c(cccc4)[nH]c3,0
DB13063,CHEMBL540445,O=C1C([C@H]2[C@H](O1)[C@H]3[C@](O3)(CC/C=C(/CC2)\C)C)=C,0
DB12978,CHEMBL3813873,C(F)(F)(F)c1ncc(cc1)CNc2ncc(cc2)Cc3c4c(ncc(Cl)c4)[nH]c3,0
DB12954,CHEMBL2107553,N(=C/c1ccc(/C=N/C2C(=O)NOC2)cc1)\C3C(=O)NOC3,0
DB12952,CHEMBL323404,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)CC1)C)O)CO,0
DB12945,CHEMBL35505,c12c(c(nnc1NN)NN)cccc2,0
DB12942,CHEMBL1661,O([C@@H]([C@@H]([C@@H](O)CO)O)[C@H](O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,0
DB12941,CHEMBL4297185,C(#N)c1c(Cl)cc(-c2nn(cc2)C[C@@H](NC(=O)c3n[nH]c(C(O)C)c3)C)cc1,0
DB12938,CHEMBL1887147,C(=O)(c1c(onc1)C2CC2)c3c(S(=O)(=O)C)cc(C(F)(F)F)cc3,0
DB12924,CHEMBL3990047,C(=O)(C1C(=O)c2c(c(c(-c3cc(c(nc3)NC)C)cc2)C)N(C=1)C4CC4)O,0
DB12911,CHEMBL2105161,C(=O)(OCCOCCCC)c1cnccc1,0
DB12887,CHEMBL3414621,C(=O)(c1c(c(N(C2CCOCC2)CC)cc(-c3ccc(cc3)CN4CCOCC4)c1)C)NCC5C(=O)NC(=CC=5C)C,0
DB12877,CHEMBL13828,O=C1N(c2c(cccc2)N1)CCCN3CCN(C(c4ccccc4)c5ccccc5)CC3,0
DB12867,CHEMBL297302,C(=O)(c1ccc(F)cc1)CCCN2CCC(n3c(nc4c3cccc4)O)CC2,0
DB12865,CHEMBL3545184,C(=O)([C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)CSSC[C@@H](C(=O)O)N)C)CCCNC(=N)N)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)CCCNC(=N)N)C)CCCNC(=N)N)CCCNC(=N)N,0
DB12834,CHEMBL498847,O=[N+](c1n(c(nc1)C)CC(O)C)[O-],0
DB12825,CHEMBL3291398,C(=O)(O[C@H]1[C@@]2(C(CC[C@@]3([C@H]2C(=O)CC3)[C@H]([C@@H]([C@](C=C)(C1)C)O)C)C)C)CS[C@H]4[C@H](O)C[C@H](N)CC4,0
DB12821,CHEMBL2104979,C(C(C(F)(F)F)(F)F)(C(F)(F)F)(F)F,0
DB12808,CHEMBL3707313,C(=O)(c1ccc(-c2cc(c(OCCO)cc2)-c3cc(C(C)(C)C)c(N4CCCC4)cc3)cc1)O,0
DB12792,CHEMBL1076544,C(=O)(c1c(Cl)nccc1)Nc2c(-c3ccc(Cl)cc3)cccc2,0
DB12783,CHEMBL1096979,C(=O)(C(CO)N)NNCc1c(c(c(O)cc1)O)O,0
DB12767,CHEMBL4297512,O=C[C@@H]([C@H]([C@H](O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)CO)O)O,0
DB12728,CHEMBL1889041,C(c1ccc(cc1)CC(CN2CCCCC2)C)(C)(C)C,0
DB12713,CHEMBL3039507,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)CC,0
DB12710,CHEMBL1697766,c12c(Sc3c(N1CCCN4CCN(CC4)C)cccc3)cccc2,0
DB12674,CHEMBL4297516,C(=O)(Oc1c2c(c3c(c1C)OCO3)[C@H]4N5[C@@H](O)[C@H]6N([C@H](c7c(c(OC)c(cc7C6)C)O)[C@@H]5[C@@H]2SC[C@]8(C(=O)OC4)c9c(c%10c(ccc(OC)c%10)[nH]9)CCN8)C)C,0
DB12667,CHEMBL1378024,C(=S)(c1cc(ncc1)CCC)N,0
DB12615,CHEMBL1650559,C(=O)([C@@H](O)CCN)N[C@H]1[C@H](O[C@H]2OC[C@](O)([C@H](NC)[C@H]2O)C)[C@@H](O)[C@H](O[C@H]3OC(=CC[C@H]3N)CNCCO)[C@@H](N)C1,0
DB12612,CHEMBL3707247,C(#N)c1c(OC(C)C)ccc(-c2nc(-c3c4c(ccc3)[C@@H](NCCO)CC4)no2)c1,0
DB12554,CHEMBL282121,C(=O)(OCCCCN(C(Cc1ccc(OC)cc1)C)CC)c2cc(OC)c(OC)cc2,0
DB12537,CHEMBL4297264,c12c(cccc1)NN=CC=C2,0
DB12532,CHEMBL127592,C(N(C(Cc1ccccc1)(C)C)C)(=O)CN(CC(N(C(Cc2ccccc2)(C)C)C)=O)CCO,0
DB12523,CHEMBL94454,N(C1=NC=CC(=O)N1)(C2CCN(c3nc4c(n3Cc5ccc(F)cc5)cccc4)CC2)C,0
DB12500,CHEMBL1287853,C(NS(=O)(=O)c1cc(Nc2c(cnc(n2)Nc3ccc(OCCN4CCCC4)cc3)C)ccc1)(C)(C)C,0
DB12499,CHEMBL3590187,C(=O)(O[C@@]1(C(=O)CO)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CC,0
DB12492,CHEMBL559288,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(C(=O)N)(N4CCCCC4)CC3)#N,0
DB12483,CHEMBL3218576,C(=O)(c1cnc(nc1)N)NC2=Nc3c(OC)c(OCCCN4CCOCC4)ccc3C5=NCCN52,0
DB12474,CHEMBL2107431,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CCCC4)CC3)CC2)CC1)C)O)#C,0
DB12473,CHEMBL2105420,O=S1(=O)NCN(CN2CNS(=O)(=O)CC2)CC1,0
DB12466,CHEMBL221722,C(=O)(c1c(ncc(F)n1)O)N,0
DB12457,CHEMBL2178422,C(=O)(O[C@H]1c2c(cccn2)[C@H]([C@H](c3c(F)c(F)ccc3)CC1)N)N4CCC(N5C(=O)Nc6c5cccn6)CC4,0
DB12455,CHEMBL1689772,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(c(cc(N(C)C)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)CNCC(C)(C)C)O)O)O)N,0
DB12434,CHEMBL4094358,C(=O)([C@]1([C@@H]2[C@]([C@H]3[C@@]4(CC([C@@](O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO)CO)(C4)CC3)=C)CC2)(CCC1)C)C)O,0
DB12407,CHEMBL2107212,C(N(CC(O)CO)C)(=O)c1c(I)c(C(N(CC(O)CO)C)=O)c(I)c(c1I)NC(=O)C(CO)CO,0
DB12404,CHEMBL4297526,C(=O)(OC)CC[C@H]1c2ncc(n2-c3c(C(c4ncccc4)=N1)cc(Br)cc3)C,0
DB12401,CHEMBL28218,C(=O)(c1ccc(F)cc1)CCCN2CCC(c3ccc(Br)cc3)(O)CC2,0
DB12377,CHEMBL3112741,C(=O)(NC1CCNCC1)[C@H]2[N@@]3C(=O)N(OS(=O)(=O)O)[C@@H](C3)CC2,0
DB12371,CHEMBL2336071,C(=O)(O)C1CN(Cc2c(cc(/C(=N/OCc3cc(C(F)(F)F)c(cc3)C4CCCCC4)/C)cc2)CC)C1,0
DB12364,CHEMBL512351,C(N(C)C)(c1ccc(C(=O)Nc2c(C(=O)Nc3ncc(Cl)cc3)cc(OC)cc2)cc1)=N,0
DB12362,CHEMBL858,C(=O)(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O,0
DB12343,CHEMBL1276310,C(=O)(C(C(=O)O)c1cscc1)N[C@]2(OC)C(=O)N3[C@@H](C(=O)O)C(S[C@H]23)(C)C,0
DB12332,CHEMBL1173055,O=C1c2c3c(c(-c4ccc(cc4)CNC)[nH]c3cc(F)c2)CCN1,0
DB12329,CHEMBL1951095,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)O)O)O)N,0
DB12328,CHEMBL48449,O=C1[C@]2([C@@](C(=O)O1)([C@H]3O[C@@H]2CC3)C)C,0
DB12313,CHEMBL77622,c1(c(O)ccc(c1)CCNCCCCCCNCCc2ccccc2)O,0
DB12301,CHEMBL2364608,C(#N)c1cc(OC2=C(C(F)(F)F)C=CN(C2=O)CC3=NNC(=O)N3C)cc(Cl)c1,0
DB12300,CHEMBL352531,O=[N+](c1ccc(-c2ccccc2)cc1)[O-],0
DB12293,CHEMBL465026,c12c(cccc1)CN(CCOC2c3ccccc3)C,0
DB12278,CHEMBL1078261,C(C(OCCC)(c1ccccc1)c2ccccc2)(=O)OC3CCN(CC3)C,0
DB12267,CHEMBL3545311,O=P(c1c(Nc2c(Cl)cnc(n2)Nc3c(OC)cc(N4CCC(N5CCN(CC5)C)CC4)cc3)cccc1)(C)C,0
DB12245,CHEMBL1086440,O(c1c(Cl)c(Cl)ccc1)c2c(Cl)cc3c(nc(SC)[nH]3)c2,0
DB12243,CHEMBL290916,O=C1N(c2ccccc2)N=C(C1)C,0
DB12161,CHEMBL3137326,O=C1[C@@H](CC(C)C)CN2[C@H](c3c(cc(OC)c(OC)c3)CC2)C1,0
DB12153,CHEMBL1231700,O=P(OP(=O)(OC[C@H]1O[C@@H](N2C(=O)N=C(C=C2)N)[C@H](O)[C@@H]1O)O)(OCC[N+](C)(C)C)[O-],0
DB12147,CHEMBL3545376,N(c1cc(OC)cc(OC)c1)(c2cc3c(ncc(-c4cnn(c4)C)n3)cc2)CCNC(C)C,0
DB12141,CHEMBL3301622,C(=O)(c1c(nc(c(n1)CC)NC2CCOCC2)Nc3cc(OC)c(N4CCC(N5CCN(CC5)C)CC4)cc3)N,0
DB12130,CHEMBL3286830,C(#N)c1c2c(nn1C)CN(C(=O)c3c(cc(F)cc3)[C@H](Oc4c(ncc-2c4)N)C)C,0
DB12127,CHEMBL506110,C(=O)(OCOC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)(C)C)[C@H]4C(S(=O)(=O)[C@H]5N4C(=O)C5)(C)C,0
DB12107,CHEMBL3317857,C(=O)(N[C@@H]1B(O[C@H](CC(=O)O)CC1)O)Cc2sccc2,0
DB12097,CHEMBL460282,O=S(=O)(OC[C@H]([C@H]([C@@H]([C@H](O)COS(=O)(=O)C)O)O)O)C,0
DB12095,CHEMBL2105695,C(=O)(OCC)[C@H](Cc1ccc(-c2nc(nc(O[C@@H](C(F)(F)F)c3c(-n4nc(cc4)C)cc(Cl)cc3)c2)N)cc1)N,0
DB12070,CHEMBL1241951,C(=O)(O)C[C@H]1c2c(c(F)ccc2)N=C(N1c3c(OC)ccc(C(F)(F)F)c3)N4CCN(c5cc(OC)ccc5)CC4,0
DB12035,CHEMBL2364632,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(O)ccc(c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)CN(OC)C)O)O)N,0
DB12026,CHEMBL3707372,C(=O)([C@]1(NC(=O)[C@H]2N3C(=O)[C@H](C(C)(C)C)NC(=O)O[C@H]4[C@@H](C4)CCCCC(F)(F)c5c(nc6c(n5)ccc(OC)c6)O[C@H]([C@H]2CC)C3)[C@H](C(F)F)C1)NS(=O)(=O)C7(CC7)C,0
DB12020,CHEMBL1257073,C(=O)(c1ccc(C(F)(F)F)cc1)NN2C(=O)[C@@H]3[C@H](C2=O)[C@@H]4C=C[C@H]3[C@@H]5[C@H]4C5,0
DB12015,CHEMBL2396661,C(=O)(N1[C@H](C(=O)N)CCC1)Nc2nc(c(-c3cc(C(C(F)(F)F)(C)C)ncc3)s2)C,0
DB12010,CHEMBL2103830,O=P(OCN1C(=O)C(Oc2c1nc(Nc3c(F)cnc(n3)Nc4cc(OC)c(OC)c(OC)c4)cc2)(C)C)(O)O,0
DB12001,CHEMBL3301610,Fc1c(-c2cc(F)c3c(n(c(n3)C)C(C)C)c2)nc(nc1)Nc4ncc(cc4)CN5CCN(CC)CC5,0
DB11995,CHEMBL2103883,C(=O)(c1cc(Cl)c(nc1)N2CCC(C(=O)O)CC2)Nc3nc(c(N4CCN(C5CCCCC5)CC4)s3)-c6scc(Cl)c6,0
DB11994,CHEMBL41286,C(=O)(c1cc(OC(=O)C)c2C(=O)c3c(OC(=O)C)cccc3C(=O)c2c1)O,0
DB11989,CHEMBL110,C(=O)(NCc1ccccc1)Cn2c(ncc2)[N+](=O)[O-],0
DB11986,CHEMBL1983268,C(=O)(c1c(NC2CCOCC2)cc(N3CCN(CC3)C)cc1)Nc4c5c(ccc(c5)Cc6cc(F)cc(F)c6)[nH]n4,0
DB11979,CHEMBL1208155,C(=O)(O)CCCN[C@H](c1ccccc1)CN2C(=O)C(c3c(F)c(OC)ccc3)=C(N(C2=O)Cc4c(C(F)(F)F)cccc4F)C,0
DB11978,CHEMBL2043437,C(#N)c1ccc(NC(=O)N[C@H]2C[C@H](c3nc4c(cccc4)[nH]3)N(CC2)C)cc1,0
DB11967,CHEMBL3187723,C(=O)(c1c(c(F)c2c(n(cn2)C)c1)Nc3c(F)cc(Br)cc3)NOCCO,0
DB11963,CHEMBL2110732,C(=O)(/C=C/CN1CCCCC1)Nc2c(OC)cc3c(c(ncn3)Nc4cc(Cl)c(F)cc4)c2,0
DB11952,CHEMBL3039502,O=C1c2c(Cl)cccc2C=C(N1c3ccccc3)[C@@H](Nc4c5c(ncn4)[nH]cn5)C,0
DB11951,CHEMBL3545367,C(=O)(Nc1ncc(F)cc1)[C@H]2[C@@](c3cc(F)ccc3)(COc4c(nc(nc4)C)C)C2,0
DB11943,CHEMBL2105637,C(=O)(C1C(=O)c2c(c(Cl)c(c(F)c2)N3CC(O)C3)N(c4c(F)cc(F)c(n4)N)C=1)O,0
DB11942,CHEMBL3545185,C(=O)(/C=C\n1nc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1)NNc3nccnc3,0
DB11936,CHEMBL3545313,C(C(CCCCCC(O)CCCCCC(C(=O)O)(C)C)(C)C)(=O)O,0
DB11932,CHEMBL2205807,c1(-c2ncc(cc2)C)ncc(cc1)C,0
DB11921,CHEMBL1201891,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC(=N2)C)C)C,0
DB11915,CHEMBL2364639,C(=O)(O[C@H]1[C@H](CC(C)C)CN2[C@@H](c3c(cc(OC)c(OC)c3)CC2)C1)[C@H](C(C)C)N,0
DB11901,CHEMBL3183409,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C3(N(C2=S)c4cc(F)c(C(=O)NC)cc4)CCC3)cn1,0
DB11859,CHEMBL207538,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](O)CC4)CC3)C)CC2)CC1)C)C,0
DB11855,CHEMBL3833319,C(N(CCN1CCC(OC(=O)Nc2c(-c3ccccc3)cccc2)CC1)C)(=O)c4ccc(cc4)CN5CCC(C(=O)N)CC5,0
DB11853,CHEMBL1800159,C(=O)(NOC)Nc1ccc(-c2c(c3C(=O)N(C(=O)N(c3s2)Cc4c(F)cccc4F)c5nnc(OC)cc5)CN(C)C)cc1,0
DB11842,CHEMBL408403,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)O)Cc2ccccc2)CCC1)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)CCCN=C(N)N)Cc3ccc(O)cc3)Cc4cnc[nH]4,0
DB11837,CHEMBL3099695,C(#N)c1cc(F)c(cc1)[C@@H]2n3c(cnc3)CC2,0
DB11828,CHEMBL180022,C(#N)c1c(c2c(nc1)cc(OCC)c(NC(=O)/C=C/CN(C)C)c2)Nc3cc(Cl)c(OCc4ncccc4)cc3,0
DB11827,CHEMBL1770248,O(c1ccc(cc1)Cc2c(Cl)ccc([C@]34O[C@@]([C@@H](O)[C@H](O)[C@H]3O)(CO)CO4)c2)CC,0
DB11820,CHEMBL290960,N(/N1C(CS(=O)(=O)CC1)C)=C\c2oc([N+](=O)[O-])cc2,0
DB11817,CHEMBL2105759,C(#N)CC1(n2ncc(-c3c4c(ncn3)[nH]cc4)c2)CN(S(=O)(=O)CC)C1,0
DB11815,CHEMBL256147,C(=O)([C@H](CCCNC(=N)NC)N)O,0
DB11800,CHEMBL1289494,C(=O)(Nc1c(Cl)cc(Oc2c3c(ncc2)cc(OC)c(OC)c3)cc1)Nc4noc(c4)C,0
DB11799,CHEMBL3989866,C(=O)(C1C(=O)C(=C2C(=O)N3[C@H](O[C@H]4C[C@@H]3CC4)CN2C=1)O)NCc5c(F)cc(F)cc5F,0
DB11796,CHEMBL3301594,C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)(=O)c3c4c(OC)cnc(c4n(c3)COP(=O)(O)O)-n5nc(nc5)C,0
DB11793,CHEMBL1094636,C(=O)(c1c2c(cn(-c3ccc(cc3)[C@H]4CNCCC4)n2)ccc1)N,0
DB11791,CHEMBL3188267,C(=O)(c1c(F)cc(C2=Nn3c(N=C2)ncc3Cc4cc5c(nccc5)cc4)cc1)NC,0
DB11761,CHEMBL3304485,C(=O)(NCCOCCOCCNS(=O)(=O)c1cc(ccc1)[C@H]2c3c(c(Cl)cc(Cl)c3)CN(C2)C)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c4cc(ccc4)[C@H]5c6c(c(Cl)cc(Cl)c6)CN(C5)C,0
DB11760,CHEMBL3137320,O=C1c2c3C(=NN1)[C@H](c4ncnn4C)[C@@H](c5ccc(F)cc5)Nc3cc(F)c2,0
DB11757,CHEMBL431770,O=C1c2c(nc(n2C)/C=C/c3cc(OC)c(OC)cc3)N(C(=O)N1CC)CC,0
DB11753,CHEMBL437765,C(=O)(O[C@@H]1[C@@H]([C@@H](OC)/C=C/O[C@@]2(C(=O)c3c4c(c(c(c3O2)C)O)c(c(cc4O)NC(=O)/C(=C\C=C\[C@@H]([C@H](O)[C@H]([C@@H](O)[C@H]1C)C)C)/C)O)C)C)C,0
DB11751,CHEMBL2403238,C(=O)(C1C(=O)C(=C2C(=O)N3[C@H](OC[C@@H]3C)CN2C=1)O)NCc4c(F)cc(F)cc4,0
DB11750,CHEMBL1201362,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CCl,0
DB11748,CHEMBL3183549,C(=O)(S/C(=C(\N(C=O)Cc1c(nc(nc1)C)N)/C)/CCOP(=O)(O)O)c2ccccc2,0
DB11742,CHEMBL305660,C(=O)(c1ccc(C(C)(C)C)cc1)CCCN2CCC(OC(c3ccccc3)c4ccccc4)CC2,0
DB11738,CHEMBL289480,C1(=NCCO1)NC(C2CC2)C3CC3,0
DB11732,CHEMBL3039520,C(=O)(c1c(F)cc(F)cc1F)Nc2nc(C(=O)C3CCN(CC3)C)ccc2,0
DB11730,CHEMBL3545110,C(N(C)C)(=O)c1n(c2c(c1)cnc(n2)Nc3ncc(N4CCNCC4)cc3)C5CCCC5,0
DB11718,CHEMBL3301612,C(=O)(OC)N[C@H](CNc1nc(-c2c(-c3c(F)c(NS(=O)(=O)C)cc(Cl)c3)nn(C(C)C)c2)ccn1)C,0
DB11712,CHEMBL3544914,C(=O)(C1(c2cc3c(OC(F)(F)O3)cc2)CC1)Nc4c(F)cc5c(cc(C(CO)(C)C)n5C[C@@H](O)CO)c4,0
DB11705,CHEMBL2107214,C(N(c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)C)(=O)CO,0
DB11703,CHEMBL3707348,C(#CC)C(=O)N1[C@H](c2nc(c3C(=NC=Cn32)N)-c4ccc(C(=O)Nc5ncccc5)cc4)CCC1,0
DB11700,CHEMBL3301624,C(=O)([C@@H](NC(=O)C)CCCN=C(N)N)N[C@@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CSSC1)Cc2c3c(cccc3)[nH]c2)CCCN=C(N)N)Cc4ccccc4)Cc5cnc[nH]5)C,0
DB11699,CHEMBL56564,C(=O)(O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C)c3c4c(cccc4)[nH]c3,0
DB11691,CHEMBL2105755,C(=O)(C1=C(O)[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)C1)N(CC6CC6)CC4)O2)NC(c7nc(-c8ccccc8)no7)(C)C,0
DB11689,CHEMBL1614701,C(=O)(c1c(c(F)c2c(n(cn2)C)c1)Nc3c(Cl)cc(Br)cc3)NOCCO,0
DB11678,CHEMBL455186,O=S(=O)(OC[C@@H]([C@@H](O)COS(=O)(=O)C)O)C,0
DB11677,CHEMBL4297585,C(=O)(OC(COC(=O)CCCCCC)COC(=O)CCCCCC)CCCCCC,0
DB11672,CHEMBL140,C(=O)(/C=C/c1cc(OC)c(O)cc1)CC(=O)/C=C/c2cc(OC)c(O)cc2,0
DB11660,CHEMBL2364612,C(=O)(OCCCCO[N+](=O)[O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc2ccccc2,0
DB11656,CHEMBL1697771,C(=O)(c1ccc(Cl)cc1)NC(C(=O)O)CC2c3c(cccc3)NC(=O)C=2,0
DB11653,CHEMBL2070241,C(=O)([C@@H](NC(=O)C)CCCC)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCCNC(=O)C1)Cc2c3c(cccc3)[nH]c2)CCCNC(=N)N)Cc4ccccc4)Cc5cnc[nH]5,0
DB11652,CHEMBL3989868,O(c1c(cc(Nc2c3c(ncn2)ccc(NC4=NC(CO4)(C)C)c3)cc1)C)C5=Cc6ncnn6C=C5,0
DB11644,CHEMBL2103837,C(=O)(c1cc2c(nc(-c3cc(Cl)cc(Cl)c3)o2)cc1)O,0
DB11642,CHEMBL462605,O(CCCc1ccc(Cl)cc1)CCCN2CCCCC2,0
DB11641,CHEMBL2110725,C(=O)(OC)[C@@]1(c2c(OC)cc3c([C@@]45[C@@H]6[C@@](C=CCN6CC4)([C@@H](OC(=O)C)[C@@](C(=O)OC)(O)[C@@H]5N3C)CC)c2)c7c(c8c(cccc8)[nH]7)C[N@@]9C[C@H](C1)C[C@@H](C(F)(F)C)C9,0
DB11640,CHEMBL354077,c1(c(ccnc1)N)N,0
DB11637,CHEMBL218650,C(Oc1ccc(OC2CCN(c3ccc(OC[C@@]4(Oc5nc([N+](=O)[O-])cn5C4)C)cc3)CC2)cc1)(F)(F)F,0
DB11636,CHEMBL2105722,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3C=C(C4=CC(=O)CC[C@@H]4[C@H]3CC2)C)CC1)C)O)C,0
DB11633,CHEMBL409153,C(#N)c1ccc(-c2nc(sc2)[C@@H]([C@](c3c(F)ccc(F)c3)(O)Cn4ncnc4)C)cc1,0
DB11632,CHEMBL1089318,O=[N+](c1c(c(O)cc(-c2nc(-c3c(Cl)[n+](c(c(Cl)c3C)C)[O-])no2)c1)O)[O-],0
DB11630,CHEMBL500576,C12/C(/c3cc(O)ccc3)=C4/C=C/C(=C(/C5=N/C(=C(/c6cc(O)ccc6)\c7ccc(/C(/c8cc(O)ccc8)=C(\N=1)/C=C2)[nH]7)/CC5)\c9cc(O)ccc9)/N/4,0
DB11622,CHEMBL514446,C(=O)(O)CC[C@H]([C@@H]1[C@]2(C(=O)C[C@@H]3[C@@]4([C@H](CC(=O)[C@H]3[C@@H]2CC1)CC(=O)CC4)C)C)C,0
DB11619,CHEMBL1868702,C([C@]1([C@]2(C=CC3=C4C(=CC(=O)CC4)CC[C@H]3[C@@H]2CC1)CC)O)#C,0
DB11614,CHEMBL91397,Clc1cc2c(C(c3c(cccn3)CC2)=C4CCN(Cc5cc(cnc5)C)CC4)cc1,0
