,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0,standardized_smiles,scaffolds
29,C(=O)(O[C@@H]1[C@H](O)[C@H](O[C@@H](O[C@@H]2[C@H](O[C@@H](O[C@@H]3[C@H](O[C@@H](O[C@@H]4C[C@@H]5[C@@]([C@@H]6[C@H]([C@@]7([C@@]([C@@H](C8=CC(=O)OC8)CC7)(CC6)C)O)CC5)(CC4)C)C[C@@H]3O)C)C[C@@H]2O)C)C1)C)C,CHEMBL3545057,0.5,1,0,0,0,0,0,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,CC(C)CC1CC(CC2C(C)CC(CC3C(C)CC(CC4CCC5(C)C(CCC6C5CCC5(C)C(C7CCC(C)C7)CCC65C)C4)CC3C)CC2C)CC(C)C1C
30,C(=O)(Oc1c(C(=O)O)cccc1)C,CHEMBL25,1.0,1,1,0,0,0,0,CC(=O)Oc1ccccc1C(=O)O,CC(C)CC1CCCCC1C(C)C
31,C(=O)(c1ncc([n+]([O-])c1)C)O,CHEMBL345714,0.0,0,0,0,0,0,0,Cc1cnc(C(=O)O)c[n+]1[O-],CC(C)C1CCC(C)C(C)C1
32,C(=O)(/C=C(/C=C/C=C(/C=C/c1c(c(c(OC)cc1C)C)C)\C)\C)O,CHEMBL1131,1.0,1,1,0,0,0,0,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,CCC1CC(C)C(CCC(C)CCCC(C)CC(C)C)C(C)C1C
33,C(C(c1sccc1)(c2sccc2)O)(=O)O[C@@H]3C4CC[N+](CCCOc5ccccc5)(C3)CC4,CHEMBL1194325,0.0,0,0,0,0,0,0,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,CC(CC1CC2(CCCCC3CCCCC3)CCC1CC2)C(C)(C1CCCC1)C1CCCC1
34,C(=O)(/C=C/c1nc(/C(/c2ccc(cc2)C)=C/CN3CCCC3)ccc1)O,CHEMBL1224,0.0,0,0,0,0,0,0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,CC1CCC(C(CCC2CCCC2)C2CCCC(CCC(C)C)C2)CC1
35,O=C1c2c(n(cn2)COCCO)NC(=N1)N,CHEMBL184,0.0,0,0,0,0,0,0,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,CCCCCC1CCC2C(C)CC(C)CC12
36,C(=O)(c1cc2c(cc(-c3cc(c(OC)cc3)C45CC6CC(C4)CC(C5)C6)cc2)cc1)O,CHEMBL1265,0.0,0,0,0,0,0,0,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,CCC1CCC(C2CCC3CC(C(C)C)CCC3C2)CC1C12CC3CC(CC(C3)C1)C2
37,C(C(C)(C)C)(=O)OCOP(=O)(OCOC(C(C)(C)C)=O)COCCn1c2c(c(ncn2)N)nc1,CHEMBL922,0.0,0,0,0,0,0,0,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,CC1CCCC2C(CCCCC(C)(CCCC(C)C(C)(C)C)CCCC(C)C(C)(C)C)CCC12
38,C(=O)([O-])[C@H](CC[S+](C[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)C)N,CHEMBL1088977,0.0,0,0,0,0,0,0,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(CCC(C)C(C)C)CC1CC(C2CCC3C(C)CCCC32)C(C)C1C
39,c12c(c(ncn1)N)[nH]cn2,CHEMBL226345,0.0,0,0,0,0,0,0,Nc1ncnc2nc[nH]c12,CC1CCCC2CCCC12
40,c12c(ncnc1N)n(cn2)[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CO,CHEMBL477,0.5,1,0,0,0,0,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC1CC(C2CCC3C(C)CCCC32)C(C)C1C
41,O=P(OC[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)(O)O,CHEMBL752,2.0,1,1,1,1,0,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CC1CCCC2C1CCC2C1CC(CCC(C)(C)C)C(C)C1C
42,C(=O)(NO)CS(=O)C(c1ccccc1)c2ccccc2,CHEMBL93077,1.0,1,1,0,0,0,0,O=C(C[S+]([O-])C(c1ccccc1)c1ccccc1)NO,CCC(C)CC(C)C(C1CCCCC1)C1CCCCC1
43,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)N)C(C)C)CCC1)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)Cc2ccc(O)cc2)CO)CCCC)CCC(=O)O)Cc3cnc[nH]3)Cc4ccccc4)CCCNC(=N)N)Cc5c6c(cccc6)[nH]c5)CCCCN,CHEMBL441738,0.0,0,0,0,0,0,0,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,CCCCCC(CC(C)CCC(C)C(CC(C)C(CCCCC(C)C)CC(C)C(CC1CCCCC1)CC(C)C(CC1CCCC1)CC(C)C(CCC(C)C)CC(C)C(CCCC)CC(C)C(CC)CC(C)C(CC1CCC(C)CC1)CC(C)C(CC)CC(C)C)CC1CCC2CCCCC21)C(C)C1CCCC1C(C)CC(C(C)C)C(C)C
44,C(=O)(/C=C/CN(C)C)Nc1c(O[C@@H]2COCC2)cc3c(c(ncn3)Nc4cc(Cl)c(F)cc4)c1,CHEMBL1173655,0.0,0,0,0,0,0,0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CC(C)CCCC(C)CC1CC2C(CC3CCC(C)C(C)C3)CCCC2CC1CC1CCCC1
45,C(=O)(NCCc1c2c(ccc(OC)c2)ccc1)C,CHEMBL10878,0.0,0,0,0,0,0,0,COc1ccc2cccc(CCNC(C)=O)c2c1,CCC1CCC2CCCC(CCCC(C)C)C2C1
46,c12c(N([C@@H]3[C@]14[C@H](O)C5[C@@H](N6[C@H](O)[C@H]([C@@H]5C[C@H]63)CC)C4)C)cccc2,CHEMBL2357792,0.0,0,0,0,0,0,0,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,CCC1C(C)C2C3CC45C(C)C3C1CC2C4C(C)C1CCCCC15
47,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3C[C@@H]4[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C)C)[C@@H]4C3)N(c5c(F)cc(F)cc5)C=1)O,CHEMBL1201197,3.0,1,1,1,1,1,1,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,CC1CCC(C2CC(C(C)C)C(C)C3CC(C)C(C4CC5C(CC(C)C(C)CC(C)C(C)C)C5C4)CC32)C(C)C1
48,C(=O)(OC)Nc1nc2c(cc(SCCC)cc2)[nH]1,CHEMBL1483,0.0,0,0,0,0,0,0,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCCC1CCC2CC(CC(C)CC)CC2C1
49,O=Cc1n2c(C(c3c(cccc3)CC2)=C4CCN(CC4)C)nc1,CHEMBL1201747,0.0,0,0,0,0,0,0,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,CCC1CCC2C1CCC1CCCCC1C2C1CCC(C)CC1
50,C(=O)(O)Cc1cc(Cl)c(OCC=C)cc1,CHEMBL94081,3.0,1,1,1,1,1,1,C=CCOc1ccc(CC(=O)O)cc1Cl,CCCCC1CCC(CC(C)C)CC1C
51,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3[C@H](Cl)CC4[C@](C=CC(=O)C=4)([C@H]3[C@@H](O)C2)C)C[C@H]1C)C)O)CO,CHEMBL1201361,0.0,0,0,0,0,0,0,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,CCC(C)C1(C)C(C)CC2C3C(C)CC4CC(C)CCC4(C)C3C(C)CC21C
52,C(#N)c1cc2c(c3C(=O)c4c(C(c3[nH]2)(C)C)cc(c(c4)CC)N5CCC(N6CCOCC6)CC5)cc1,CHEMBL1738797,0.0,0,0,0,0,0,0,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CCC1CCC2C(C1)CC1C2C(C)C2CC(CC)C(C3CCC(C4CCCCC4)CC3)CC2C1(C)C
53,C(P(=O)(O)O)(P(=O)(O)O)(O)CCCN,CHEMBL870,0.0,0,0,0,0,0,0,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,CCCCC(C)(C(C)(C)C)C(C)(C)C
54,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](CCCC(C)C)C)CC3)(CCC\2)C)/C[C@@H](O)C[C@@H]1O)=C,CHEMBL1601669,0.0,0,0,0,0,0,0,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,CC(C)CCCC(C)C1CCC2C(CCC3CC(C)CC(C)C3C)CCCC12C
55,C(N(c1ccccc1)C2(COC)CCN(CCN3C(=O)N(N=N3)CC)CC2)(=O)CC,CHEMBL634,0.0,0,0,0,0,0,0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCCC1(C(C(C)CC)C2CCCCC2)CCC(CCC2CCC(CC)C2C)CC1
56,C(=O)(NCCCN(c1nc2c(c(n1)N)cc(OC)c(OC)c2)C)C3OCCC3,CHEMBL709,0.0,0,0,0,0,0,0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CCC1CC2CC(C(C)CCCCC(C)C3CCCC3)CC(C)C2CC1CC
57,N(CC(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,CHEMBL829,0.5,1,0,0,0,0,0,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,CC(C)CC(C)CC1C2CCCCC2CC2CCCCC21
58,C(C(CNC(=O)[C@H](C(C)C)C[C@@H]([C@H](C[C@@H](C(C)C)Cc1cc(OCCCOC)c(OC)cc1)N)O)(C)C)(=O)N,CHEMBL1639,0.0,0,0,0,0,0,0,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,CCCCCCC1CC(CC(CC(C)C(C)CC(C(C)C)C(C)CCC(C)(C)C(C)C)C(C)C)CCC1CC
59,C(=O)(/C=C(/C=C/C=C(\C=C\C1=C(CCCC1(C)C)C)/C)\C)O,CHEMBL705,1.0,1,1,0,0,0,0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,CC(C)CC(C)CCCC(C)CCC1C(C)CCCC1(C)C
60,C(=O)(NC1C(=O)NC(=O)N1)N,CHEMBL593429,0.0,0,0,0,0,0,0,NC(=O)NC1NC(=O)NC1=O,CC(C)CC1CC(C)CC1C
61,O=C1c2c(O)cc(cc2C(c3c1c(O)ccc3)[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)CO,CHEMBL497001,0.0,0,0,0,0,0,0,O=C1c2c(O)cccc2C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,CCC1CC(C)C2C(C)C3C(C)CCCC3C(C3CC(CC)C(C)C(C)C3C)C2C1
62,c12c(ncnc1[nH]nc2)O,CHEMBL1467,0.0,0,0,0,0,0,0,O=c1[nH]cnc2[nH]ncc12,CC1CCCC2CCCC12
63,Fc1ccc(C(c2ccc(F)cc2)N3CCN(c4nc(nc(n4)NCC=C)NCC=C)CC3)cc1,CHEMBL1183717,0.0,0,0,0,0,0,0,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,CCCCC1CC(CCCC)CC(C2CCC(C(C3CCC(C)CC3)C3CCC(C)CC3)CC2)C1
64,N(CCc1c2c(ccc(c2)CS(=O)(=O)N3CCCC3)[nH]c1)(C)C,CHEMBL1505,0.0,0,0,0,0,0,0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CC(C)CCC1CCC2CCC(CC(C)(C)C3CCCC3)CC12
65,C(#N)c1c(cccc1)CN2C(=O)N(C(=O)C=C2N3C[C@H](N)CCC3)C,CHEMBL376359,0.0,0,0,0,0,0,0,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CCC1CCCCC1CC1C(C)C(C)C(C)CC1C1CCCC(C)C1
66,O=C1c2c3c(n(c2CCN1Cc4c([nH]cn4)C)C)cccc3,CHEMBL1110,2.0,1,1,1,1,0,0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,CC1CCCC1CC1CCC2C(C)C3CCCCC3C2C1C
67,C(=O)(N1[C@H](C(=O)N)CCC1)Nc2nc(c(-c3cc(C(C(F)(F)F)(C)C)ncc3)s2)C,CHEMBL2396661,0.0,0,0,0,0,0,0,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,CC(C)C1CCCC1C(C)CC1CC(C)C(C2CCCC(C(C)(C)C(C)(C)C)C2)C1
68,C(/C=O)(=C/c1ccccc1)\CCCCC,CHEMBL1611291,0.0,0,0,0,0,0,0,CCCCC/C(C=O)=C/c1ccccc1,CCCCCC(CC)CC1CCCCC1
69,C(=O)(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,CHEMBL8739,0.0,0,0,0,0,0,0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(C)C
70,C(=O)(Oc1c(c2c(c(c1C)C)O[C@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(CC2)C)C)CCC(=O)O,CHEMBL81421,0.0,0,0,0,0,0,0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2C(C)C(CC(C)CCC(C)C)C(C)C(C)C2C1
71,Clc1cc2C(c3ccccc3)=NCc4nnc(n4-c2cc1)C,CHEMBL661,0.0,0,0,0,0,0,0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CC1CCC2C(C1)C(C1CCCCC1)CCC1CCC(C)C12
72,O(c1c(cccc1)CC=C)CC(O)CNC(C)C,CHEMBL266195,1.0,1,1,0,0,0,0,C=CCc1ccccc1OCC(O)CNC(C)C,CCCC1CCCCC1CCC(C)CCC(C)C
73,C(=O)(O)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCC,CHEMBL495,0.0,0,0,0,0,0,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,CCCCCC(C)CCC1C(C)CC(C)C1CCCCCCC(C)C
74,N(c1nc(N(C)C)nc(N(C)C)n1)(C)C,CHEMBL1455,0.0,0,0,0,0,0,0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,CC(C)C1CC(C(C)C)CC(C(C)C)C1
76,N(CCCc1ccccc1)(CCCc2ccccc2)CC,CHEMBL253371,0.0,0,0,0,0,0,0,CCN(CCCc1ccccc1)CCCc1ccccc1,CCC(CCCC1CCCCC1)CCCC1CCCCC1
77,C(=O)([C@@H](Cc1ccccc1)CN2C[C@@H]([C@](c3cc(O)ccc3)(CC2)C)C)NCC(=O)O,CHEMBL270190,0.0,0,0,0,0,0,0,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,CC(C)CCC(C)C(CC1CCCCC1)CC1CCC(C)(C2CCCC(C)C2)C(C)C1
78,C12(N)CC3CC(C1)CC(C2)C3,CHEMBL660,0.0,0,0,0,0,0,0,NC12CC3CC(CC(C3)C1)C2,CC12CC3CC(CC(C3)C1)C2
