chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,standardized_smiles,scaffolds,wd_consensus_1,wd_consensus_2,wd_consensus_3
CHEMBL1110,DB00969,O=C1c2c3c(n(c2CCN1Cc4c([nH]cn4)C)C)cccc3,O=C1c2c3c(n(c2CCN1Cc4c([nH]cn4)C)C)cccc3,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.35836,0,,yes,yes,1,0,1,WD,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,CC1CCCC1CC1CCC2C(C)C3CCCCC3C2C1C,1,0,0
CHEMBL1111,DB06403,C(=O)([C@H](C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,C(=O)(C(C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.43054,0,,yes,yes,0,0,0,AD,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,CCC(C1CCCCC1)(C1CCCCC1)C(CC1CC(C)CC(C)C1)C(C)C,0,0,0
CHEMBL1112,DB01238,O=C1Nc2c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c2)CC1,O=C1Nc2c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c2)CC1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39539,0,,yes,yes,0,0,0,AD,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CC1CCC2CCC(CCCCCC3CCC(C4CCCC(C)C4C)CC3)CC2C1,0,0,0
CHEMBL1113,DB00543,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCNCC4,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCNCC4,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.78872,0,,yes,yes,0,0,0,AD,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,CC1CCC2CC3CCCCC3CC(C3CCCCC3)C2C1,0,0,0
CHEMBL1115,DB00545,C(N(C)C)(=O)Oc1c[n+](ccc1)C,C(N(C)C)(=O)Oc1c[n+](ccc1)C,CN(C)C(=O)Oc1ccc[n+](C)c1,181.21571,0,,yes,yes,0,0,0,AD,CN(C)C(=O)Oc1ccc[n+](C)c1,CC1CCCC(CC(C)C(C)C)C1,0,0,0
CHEMBL111654,DB11496,S=C1Sc2c(cccc2)N1,S=C1Sc2c(cccc2)N1,S=C1NC2=C(S1)C=CC=C2,167.25225,0,,yes,yes,0,,0,AD,S=c1[nH]c2ccccc2s1,CC1CC2CCCCC2C1,0,0,0
CHEMBL1117,DB01177,C(=O)([C@]1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2[C@@H](O[C@@H]5O[C@H]([C@@H](O)[C@@H](N)C5)C)C1)O)cccc4)O)C,C(=O)(C1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2C(OC5OC(C(O)C(N)C5)C)C1)O)cccc4)O)C,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.50509,1,Hb,yes,yes,0,0,0,AD,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,CC1CC(CC2CC(C)(C(C)C)CC3C(C)C4C(C)C5CCCCC5C(C)C4C(C)C23)CC(C)C1C,0,0,0
CHEMBL1118,DB06700,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.38235,0,,yes,yes,0,0,0,AD,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CC(C)CC(C1CCC(C)CC1)C1(C)CCCCC1,0,0,0
CHEMBL112,DB00316,C(=O)(Nc1ccc(O)cc1)C,C(=O)(Nc1ccc(O)cc1)C,CC(=O)Nc1ccc(O)cc1,151.16603,0,,yes,yes,0,0,0,AD,CC(=O)Nc1ccc(O)cc1,CC(C)CC1CCC(C)CC1,0,0,0
CHEMBL1121,DB09142,C(=O)([C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(OS(=O)(=O)O)cc1)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc2ccccc2)CC(=O)O)CCSC)Cc3c4c(cccc4)[nH]c3)CCSC,C(=O)(C(NC(=O)C(CC(=O)O)N)Cc1ccc(OS(=O)(=O)O)cc1)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)Cc2ccccc2)CC(=O)O)CCSC)Cc3c4c(cccc4)[nH]c3)CCSC,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,1143.28744,3,Hb; Mw; NO,yes,yes,0,0,0,AD,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CCCCC(CC(C)C(CC1CCC(CC(C)(C)C)CC1)CC(C)C(C)CC(C)C)C(C)CCC(C)CC(CC1CCC2CCCCC21)C(C)CC(CCCC)C(C)CC(CC(C)C)C(C)CC(CC1CCCCC1)C(C)C,0,0,0
CHEMBL1123,DB00804,C(=O)(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,C(=O)(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.49535,0,,yes,yes,0,0,1,AD,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CCC(CC)CCCC(C)C1(C2CCCCC2)CCCCC1,1,0,0
CHEMBL112570,DB04540,C12[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(CC3)C)CC=1)(CC[C@H](O)C2)C,C12C(C3C(C4C(C(C(CCCC(C)C)C)CC4)(CC3)C)CC=1)(CCC(O)C2)C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.66572,1,LP,yes,yes,0,0,0,AD,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,0,0,0
CHEMBL1129,DB00432,C(F)(F)(F)C1C(=O)NC(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,C(F)(F)(F)C1C(=O)NC(=O)N(C=1)C2OC(C(O)C2)CO,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,296.20427,0,,yes,yes,0,0,0,AD,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,CCC1CC(C2CC(C(C)(C)C)C(C)CC2C)CC1C,0,0,0
CHEMBL113,DB00201,O=C1c2c(ncn2C)N(C(=O)N1C)C,O=C1c2c(ncn2C)N(C(=O)N1C)C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.1941,0,,yes,yes,0,0,0,AD,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC1CCC2C(C)C(C)C(C)C(C)C12,0,0,0
CHEMBL1131,DB00459,C(=O)(/C=C(/C=C/C=C(/C=C/c1c(c(c(OC)cc1C)C)C)\C)\C)O,C(=O)(C=C(C=CC=C(C=Cc1c(c(c(OC)cc1C)C)C)C)C)O,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,326.43852,0,,yes,yes,0,0,1,AD,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,CCC1CC(C)C(CCC(C)CCCC(C)CC(C)C)C(C)C1C,1,0,0
CHEMBL1136,DB00976,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](OC)(C[C@H](C(=O)[C@@H]([C@@H]3[C@](OC(=O)N3CCCCn4cc(-c5cnccc5)nc4)([C@H](OC(=O)[C@@H](C(=O)[C@@H]2C)C)CC)C)C)C)C)O[C@@H](C1)C)(C)C,N(C1C(O)C(OC2C(OC)(CC(C(=O)C(C3C(OC(=O)N3CCCCn4cc(-c5cnccc5)nc4)(C(OC(=O)C(C(=O)C2C)C)CC)C)C)C)C)OC(C1)C)(C)C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,812.02285,2,Mw; NO,yes,yes,0,0,0,AD,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CCC1CC(C)C(C)C(C)C(C)C(CC2CC(C)CC(C(C)C)C2C)C(C)(CC)CC(C)C(C)C(C)C2C(CCCCC3CCC(C4CCCCC4)C3)C(C)CC12C,0,0,0
CHEMBL113644,DB14099,C(=O)(OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCCCC,C(=O)(OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,790.16546,1,Mw,yes,yes,0,,0,AD,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)(C)CCCC(C)(C)C)CC(C)CCCCCCCCCCCCCCCCC,0,0,0
CHEMBL1138,DB00973,O=C1N(c2ccc(F)cc2)[C@H](c3ccc(O)cc3)[C@H]1CC[C@@H](c4ccc(F)cc4)O,O=C1N(c2ccc(F)cc2)C(c3ccc(O)cc3)C1CCC(c4ccc(F)cc4)O,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,409.43547,1,LP,yes,yes,0,0,0,AD,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,CC1CCC(C(C)CCC2C(C)C(C3CCC(C)CC3)C2C2CCC(C)CC2)CC1,0,0,0
CHEMBL1139,DB01240,C(=O)(O)CCC/C=C1\O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C\1,C(=O)(O)CCCC=C1OC2C(C(C=CC(O)CCCCC)C(O)C2)C1,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,352.47404,0,,yes,yes,0,0,0,AD,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,CCCCCC(C)CCC1C(C)CC2CC(CCCCC(C)C)CC21,0,0,0
CHEMBL114,DB01232,C(=O)(c1nc2c(cc1)cccc2)N[C@H](C(=O)N[C@H]([C@H](O)CN3[C@H](C(=O)NC(C)(C)C)C[C@H]4[C@@H](C3)CCCC4)Cc5ccccc5)CC(=O)N,C(=O)(c1nc2c(cc1)cccc2)NC(C(=O)NC(C(O)CN3C(C(=O)NC(C)(C)C)CC4C(C3)CCCC4)Cc5ccccc5)CC(=O)N,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.8575,3,Hb; Mw; NO,yes,yes,0,0,0,AD,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,CC(C)CC(CC(C)C1CCC2CCCCC2C1)C(C)CC(CC1CCCCC1)C(C)CC1CC2CCCCC2CC1C(C)CC(C)(C)C,0,0,0
CHEMBL1140,DB02701,C(=O)(c1cnccc1)N,C(=O)(c1cnccc1)N,NC(=O)c1cccnc1,122.12722,0,,yes,yes,0,0,0,AD,NC(=O)c1cccnc1,CC(C)C1CCCCC1,0,0,0
CHEMBL1144,DB00175,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C)=C[C@@H](O)C1)[C@H](CC)C,C(=O)(OC1C2C(C=CC(C2CCC(O)CC(O)CC(=O)O)C)=CC(O)C1)C(CC)C,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53802,0,,yes,yes,0,0,0,AD,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CCC(C)C(C)CC1CC(C)CC2CCC(C)C(CCC(C)CC(C)CC(C)C)C21,0,0,0
CHEMBL1146,DB01326,C(=O)(C1=C(CSc2nnnn2C)CS[C@H]3N1C(=O)[C@H]3NC(=O)[C@@H](c4ccccc4)O)O,C(=O)(C1=C(CSc2nnnn2C)CSC3N1C(=O)C3NC(=O)C(c4ccccc4)O)O,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,462.50846,1,NO,yes,yes,0,0,0,AD,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,CC(C)C1C(CCC2CCCC2C)CCC2C(CC(C)C(C)C3CCCCC3)C(C)C21,0,0,0
CHEMBL114655,DB06152,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,299.41565,0,,yes,yes,0,,0,AD,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CC1CCC(C(C)C(C)CC(C)CCC2CCCCC2)CC1,0,0,0
CHEMBL1148,DB00214,C(=O)(NS(=O)(=O)c1c(Nc2cc(ccc2)C)ccnc1)NC(C)C,C(=O)(NS(=O)(=O)c1c(Nc2cc(ccc2)C)ccnc1)NC(C)C,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.426,0,,yes,yes,0,0,0,AD,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,CC(C)CC(C)CC(C)(C)C1CCCCC1CC1CCCC(C)C1,0,0,0
CHEMBL1149,DB00583,C(=O)([O-])C[C@@H](O)C[N+](C)(C)C,C(=O)([O-])CC(O)C[N+](C)(C)C,C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.20215,0,,yes,yes,0,0,0,AD,C[N+](C)(C)C[C@H](O)CC(=O)[O-],CC(C)CC(C)CC(C)(C)C,0,0,0
CHEMBL115,DB00224,C(=O)([C@H](Cc1ccccc1)C[C@H](O)CN2[C@H](C(=O)NC(C)(C)C)CN(Cc3cnccc3)CC2)N[C@H]4c5c(cccc5)C[C@H]4O,C(=O)(C(Cc1ccccc1)CC(O)CN2C(C(=O)NC(C)(C)C)CN(Cc3cnccc3)CC2)NC4c5c(cccc5)CC4O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.80529,1,Mw,yes,yes,0,0,0,AD,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(CC(CC1CCCCC1)C(C)CC1C(C)CC2CCCCC21)CC1CCC(CC2CCCCC2)CC1C(C)CC(C)(C)C,0,0,0
CHEMBL1152,DB15566,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1)C)O)C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,402.4908,0,,yes,yes,0,0,0,AD,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,0,0,0
CHEMBL1159,DB06762,C(#N)N/C(=N\c1ccncc1)/NC(C(C)(C)C)C,C(#N)NC(=Nc1ccncc1)NC(C(C)(C)C)C,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,245.32923,0,,yes,yes,0,0,0,AD,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,CCCC(CC1CCCCC1)CC(C)C(C)(C)C,0,0,0
CHEMBL1159650,DB01013,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)CC,C(=O)(OC1(C(=O)CCl)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)CC,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,466.98094,0,,yes,yes,0,0,0,AD,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCC(C)CC1(C(C)CC)C(C)CC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C,0,0,0
CHEMBL1159717,,C(NCC(c1c(Cl)cccc1)O)(C)(C)C,C(NCC(c1c(Cl)cccc1)O)(C)(C)C,CC(C)(C)NCC(O)c1ccccc1Cl,227.73576,0,,no,yes,,0,0,,CC(C)(C)NCC(O)c1ccccc1Cl,CC1CCCCC1C(C)CCC(C)(C)C,0,0,0
CHEMBL116,DB00701,C(=O)(O[C@@H]1COCC1)N[C@H]([C@H](O)CN(S(=O)(=O)c2ccc(cc2)N)CC(C)C)Cc3ccccc3,C(=O)(OC1COCC1)NC(C(O)CN(S(=O)(=O)c2ccc(cc2)N)CC(C)C)Cc3ccccc3,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.63695,1,Mw,yes,yes,0,0,0,AD,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CC(C)CC(CC(C)C(CC(C)CC1CCCC1)CC1CCCCC1)C(C)(C)C1CCC(C)CC1,0,0,0
CHEMBL1160695,DB11610,c1([C@H]([C@@H](NC)C)O)ccc(O)cc1,c1(C(C(NC)C)O)ccc(O)cc1,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,181.23605,0,,yes,yes,0,,0,AD,CN[C@@H](C)[C@H](O)c1ccc(O)cc1,CCC(C)C(C)C1CCC(C)CC1,0,0,0
CHEMBL1161,DB14512,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@H]1C)C)c5occc5,C(=O)(OC1(C(=O)CCl)C2(C(C3C(Cl)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)c5occc5,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,521.4412,1,Mw,yes,yes,0,0,0,AD,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,CCC(C)C1(CC(C)C2CCCC2)C(C)CC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C,0,0,0
CHEMBL1161633,DB14150,O=Cl(=O)O,O=Cl(=O)O,[H]O[Cl](=O)=O,84.45917,0,,yes,yes,0,,0,AD,O[Cl+2](O)O,CC(C)C,0,0,0
CHEMBL1162,DB00717,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)O)#C,C(C1(C2(C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)C)O)#C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.42802,0,,yes,yes,0,0,0,AD,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CCC1(C)CCC2C3CCC4CC(C)CCC4C3CCC21C,0,0,0
CHEMBL1162144,DB00119,C(C(=O)C)(=O)O,C(C(=O)C)(=O)O,CC(=O)C(O)=O,88.06338,0,,yes,yes,0,,0,AD,CC(=O)C(=O)O,CC(C)C(C)C,0,0,0
CHEMBL1163,DB01072,C(=O)(OC)N[C@H](C(=O)NN(Cc1ccc(-c2ncccc2)cc1)C[C@@H]([C@@H](NC(=O)[C@H](C(C)(C)C)NC(=O)OC)Cc3ccccc3)O)C(C)(C)C,C(=O)(OC)NC(C(=O)NN(Cc1ccc(-c2ncccc2)cc1)CC(C(NC(=O)C(C(C)(C)C)NC(=O)OC)Cc3ccccc3)O)C(C)(C)C,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,704.87224,2,Mw; NO,yes,yes,0,0,0,AD,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CCC(C)CC(C(C)CC(CC1CCC(C2CCCCC2)CC1)CC(C)C(CC1CCCCC1)CC(C)C(CC(C)CC)C(C)(C)C)C(C)(C)C,0,0,0
CHEMBL1164729,DB04854,C(#N)c1c(OCC(C)C)ccc(-c2nc(c(C(=O)O)s2)C)c1,C(#N)c1c(OCC(C)C)ccc(-c2nc(c(C(=O)O)s2)C)c1,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,316.38072,0,,yes,yes,0,0,0,AD,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CCC1CC(C2CC(C)C(C(C)C)C2)CCC1CCC(C)C,0,0,0
CHEMBL1165,DB00691,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc3ccccc3,C(=O)(OCC)C(NC(C(=O)N1C(C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc3ccccc3,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.57988,0,,yes,yes,0,0,0,AD,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,CCCC(C)C(CCC1CCCCC1)CC(C)C(C)C1CC2CC(CC)C(CC)CC2CC1C(C)C,0,0,0
CHEMBL1165268,DB04711,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1139.76738,1,Mw,yes,yes,0,0,0,AD,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(CCCCC(C)CC1C(C)CC(C)C(C(C)C)C1C)CC1C(C)CC(C)C(C(C)C)C1C,0,0,0
CHEMBL1165342,,C(=O)(OC)[C@@]1(n2c3c(c4c2[C@@H]5[C@](CC)(C1)CCCN5CC4)cccc3)O,C(=O)(OC)C1(n2c3c(c4c2C5C(CC)(C1)CCCN5CC4)cccc3)O,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,354.45192,0,,no,yes,,1,1,WD,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,CCC(C)C1(C)CC2(CC)CCCC3CCC4C5CCCCC5C1C4C32,1,1,0
