,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,2360.7869287967683,82.6162781907559,1.5924534320831298,0.7323408343221631,20,500,7,15,0.2,0.3,0.5,"{'scale_pos_weight': 20, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.5}",0.3417278631058574,0.3363725573646112,0.3530480946857182,0.3611462880012073,0.35907598981656325,0.35027415859479144,0.009691891822240678,17
26,813.7325681209564,19.20722425822345,1.8757089138031007,0.549426230734563,10,200,7,8,0.2,0.1,0.5,"{'scale_pos_weight': 10, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.32892152406879893,0.3278908400896455,0.3472905935655261,0.384816681892763,0.3553803545219977,0.3488599988277462,0.020857178726719265,22
27,2490.0436218738555,120.51821793171773,1.5197265625,0.29544351286343085,5,500,3,8,0.1,0.0,0.7,"{'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.3296159641307102,0.337077682747653,0.3491902392480697,0.3730940376032474,0.3709354721751944,0.3519826791809749,0.017522125432214843,13
28,1598.1983420848846,110.08386669914876,1.7616507530212402,0.8009443833826787,5,500,7,5,0.05,0.4,0.7,"{'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.3108882837265789,0.33193552297249285,0.3572054490459522,0.381218127572882,0.36518710426827156,0.3492868975172355,0.024942522829662608,19
29,1182.3304834842681,213.68536699859325,1.0217050552368163,0.19196246524271202,20,400,1,8,0.3,0.4,0.3,"{'scale_pos_weight': 20, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.3, 'gamma': 0.4, 'colsample_bytree': 0.3}",0.3097082837520089,0.3270517162625982,0.3342146747932539,0.3631605684553769,0.3498691297842822,0.33680087460950403,0.01844644003755473,63
30,164.11048612594604,13.42100117898486,1.3453685760498046,0.3694819563792963,5,100,3,3,0.05,0.2,0.5,"{'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.5}",0.3268504064139686,0.33845228778779013,0.3307041087727053,0.3844072154113022,0.3325751756619591,0.3425978388095451,0.021237258688041553,41
31,799.3987493038178,28.901881503828935,1.4459561824798584,0.4090519696976751,20,200,7,6,0.25,0.0,0.7,"{'scale_pos_weight': 20, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.25, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.32189029406038805,0.32976097498615403,0.3358310613717686,0.3602037309340316,0.36606260175631367,0.34274973262173114,0.017319491552855844,40
32,1222.681153011322,108.92261871720986,1.538226318359375,0.38018268854174475,10,300,3,10,0.15,0.3,0.4,"{'scale_pos_weight': 10, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.15, 'gamma': 0.3, 'colsample_bytree': 0.4}",0.3360626983154568,0.3431663821635011,0.34846536186749144,0.36511951748629,0.37165982026746985,0.35289475602004183,0.013410081179012455,11
33,1307.7942028045654,128.82779528739562,1.6566454410552978,0.892648569565944,35,500,3,6,0.1,0.0,0.4,"{'scale_pos_weight': 35, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.4}",0.3168868326020778,0.32169220218860484,0.3438695528992879,0.36443119671531676,0.3585995915479873,0.34109587519065493,0.019085024883581832,49
34,731.9284725189209,32.2593000400686,1.3804481029510498,0.378602306177364,15,400,3,6,0.3,0.3,0.3,"{'scale_pos_weight': 15, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.3181330467022279,0.3199092856560894,0.3443544069499832,0.35794285582343743,0.35625695926819045,0.3393193108799856,0.017231827648971885,53
